	Unnamed: 0	PUMA	YEAR	HHWT	GQ	PERWT	SEX	AGE	MARST	RACE	HISPAN	CITIZEN	SPEAKENG	HCOVANY	HCOVPRIV	HINSEMP	HINSCAID	HINSCARE	EDUC	EMPSTAT	EMPSTATD	LABFORCE	WRKLSTWK	ABSENT	LOOKING	AVAILBLE	WRKRECAL	WORKEDYR	INCTOT	INCWAGE	INCWELFR	INCINVST	INCEARN	POVERTY	DEPARTS	ARRIVES	sim_individual_id
30	11	17-1001	2012	86.0	1	102.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	11	2	3	4	3	5	3	3	16204	17060	0	0	10480	316	814	797	13874
31	75	17-2200	2012	90.0	3	80.0	1	21	6	1	0	0	3	2	2	2	1	1	6	3	29	1	1	2	2	4	3	3	21532	21520	0	0	24490	90	277	224	85644
32	80	17-2601	2012	23.0	2	32.0	1	21	6	1	0	0	3	2	2	2	1	1	8	1	12	2	3	4	3	5	3	3	12090	8390	0	101	10980	402	360	396	95508
33	125	17-1602	2012	217.0	1	256.0	1	21	6	1	0	0	3	2	2	2	1	1	8	2	21	2	1	1	2	4	3	3	3613	17310	0	0	4660	164	83	89	127563
34	139	17-2601	2012	67.0	2	91.0	1	21	6	1	0	0	3	2	1	1	1	1	6	3	27	1	2	2	2	4	3	2	928	480	0	0	570	87	121	127	137322
35	50	17-2200	2012	116.0	1	86.0	1	21	6	1	0	0	3	2	2	2	1	1	6	2	18	1	2	3	3	5	3	3	21086	14160	0	49	20940	458	639	673	85081
36	193	17-2601	2012	81.0	2	114.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	13	2	2	3	3	4	3	3	8640	8120	0	26	7310	95	1642	1676	199417
37	117	17-2601	2012	62.0	2	51.0	1	21	6	1	0	0	3	2	1	2	1	1	7	2	22	1	2	2	2	4	3	2	8319	6150	0	177	10600	0	138	125	112877
38	20	17-1001	2012	134.0	1	277.0	1	21	6	1	0	0	3	1	1	2	1	1	5	2	16	2	1	2	2	4	3	2	7423	1620	0	4	3070	395	726	738	17886
39	12	17-1701	2012	39.0	3	40.0	1	21	6	1	0	0	3	2	1	1	1	1	7	2	21	1	2	2	2	5	3	2	3213	3950	0	0	2810	199	311	320	22276
40	156	17-2200	2012	44.0	2	67.0	1	21	6	1	0	0	3	2	2	2	1	1	7	2	16	2	1	1	1	4	3	2	8059	6060	0	92	5670	313	232	263	123745
41	142	17-1701	2012	67.0	1	92.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	10	2	2	4	3	5	3	2	9955	10120	0	75	9510	238	1377	1430	144672
42	192	17-2200	2012	44.0	1	108.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	10	2	2	3	3	4	3	3	29784	26110	0	0	21520	501	396	418	154229
43	15	17-2000	2012	6.0	1	12.0	1	21	6	1	0	0	3	2	2	2	1	1	8	1	12	2	1	1	1	4	3	2	6191	7990	0	7	5720	415	429	469	37652
44	160	17-2000	2012	2.0	3	2.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	21	1	2	1	1	5	3	3	16249	12530	0	77	15300	318	79	103	149367
45	76	17-2000	2012	6.0	2	14.0	1	21	6	1	0	0	3	2	2	1	1	1	6	2	21	2	2	1	2	4	3	3	2816	1430	0	0	1860	258	0	0	66335
46	191	17-1900	2012	118.0	2	173.0	1	21	6	1	0	0	3	2	2	1	1	1	7	2	24	1	2	1	1	4	3	2	1985	3170	0	0	2130	405	0	0	199417
47	138	17-2300	2012	34.0	3	20.0	1	21	6	1	0	0	3	2	1	2	1	1	6	3	30	1	1	2	1	4	3	1	2971	850	0	0	980	9	0	0	115588
48	66	17-2000	2012	61.0	1	89.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	10	2	2	4	3	4	3	3	24456	17800	0	0	15650	382	820	853	74755
49	86	17-2501	2012	82.0	1	92.0	1	21	6	1	0	0	3	2	2	2	1	1	5	2	15	2	1	2	2	5	3	3	37212	32820	0	0	28430	482	764	745	107987
50	90	17-104	2012	465.0	2	621.0	1	21	6	1	0	0	3	2	2	2	1	1	8	3	28	1	2	3	2	5	3	2	5397	10050	0	0	6290	20	811	793	87114
51	195	17-2400	2012	167.0	1	209.0	1	21	6	1	0	0	3	2	2	1	1	1	8	1	10	2	3	4	3	5	3	3	21318	19720	0	206	29530	0	1183	1245	199417
52	133	17-2200	2012	40.0	1	48.0	1	21	6	1	0	0	3	2	2	2	1	1	6	2	17	2	2	4	3	5	3	3	6902	7890	0	58	7390	436	47	52	164363
53	134	17-1602	2012	41.0	3	71.0	1	21	6	1	0	0	3	1	2	2	1	1	7	1	11	2	2	4	3	5	3	3	6061	11790	0	14	13920	0	616	669	172128
54	96	17-1701	2012	95.0	1	129.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	11	2	2	3	2	5	3	3	13558	8450	0	0	7860	501	751	768	105466
55	136	17-1602	2012	49.0	1	70.0	1	21	6	1	0	0	3	2	2	1	1	1	6	1	15	2	1	2	2	4	3	3	15682	19340	0	2	16260	501	602	640	108438
56	0	17-1001	2012	28.0	2	26.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	13	2	2	4	3	5	3	3	8010	18160	0	0	13250	57	289	310	12
57	46	17-2200	2012	59.0	1	88.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	18	2	2	3	2	4	3	3	20797	12680	0	0	13030	399	556	578	66155
58	108	17-2300	2012	43.0	1	73.0	1	21	6	1	0	0	3	1	1	2	1	1	6	1	10	2	3	4	3	5	3	3	21997	15180	0	0	20440	363	446	472	100240
59	184	17-2601	2012	42.0	2	51.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	18	2	2	4	3	5	3	3	1067	2460	0	0	2560	0	781	808	181865
60	51	17-2000	2012	9.0	3	4.0	1	21	6	1	0	0	3	1	1	1	1	1	5	2	22	1	1	2	1	4	3	3	13823	7360	0	0	14340	79	632	660	50242
61	140	17-2000	2012	57.0	1	97.0	1	21	6	1	0	0	3	2	2	2	1	1	6	3	28	1	1	1	2	4	3	1	1886	360	0	86	810	489	0	0	146630
62	81	17-2000	2012	30.0	1	49.0	1	21	6	1	0	0	3	2	2	2	1	1	6	3	29	1	1	1	1	4	3	2	3550	5980	0	0	3510	100	0	0	118574
63	133	17-1602	2012	2.0	4	7.0	1	21	6	1	0	0	3	2	1	1	1	1	8	1	14	2	3	4	3	5	3	3	7024	3500	0	0	3510	0	785	809	116921
64	132	17-2200	2012	21.0	1	36.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	17	2	2	4	3	5	3	3	21243	8790	0	44	13430	214	32	35	136302
65	112	17-2000	2012	18.0	3	13.0	1	21	6	1	0	0	3	1	2	1	1	1	6	2	17	1	2	3	3	5	3	2	1934	1340	0	68	1010	13	659	689	135531
66	85	17-2501	2012	31.0	2	39.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	21	2	1	2	2	4	3	3	7037	7290	0	83	8670	127	492	474	107245
67	162	17-2501	2012	39.0	3	56.0	1	21	6	1	0	0	3	1	1	1	1	1	7	2	18	2	2	4	3	5	3	3	5097	9380	0	0	8860	0	461	464	154463
68	165	17-2000	2012	73.0	2	101.0	1	21	6	1	0	0	3	1	2	2	1	1	8	2	19	2	2	2	3	4	3	3	17467	14600	0	0	20250	247	1320	1315	176141
69	161	17-2501	2012	29.0	2	30.0	1	21	6	1	0	0	3	2	2	2	1	1	8	2	21	2	2	2	2	4	3	3	12773	14960	0	0	16420	106	1163	1143	152159
70	77	17-1001	2012	34.0	3	41.0	1	21	6	1	0	0	3	2	2	1	1	1	6	3	30	1	1	2	2	5	3	2	7757	5850	0	0	2100	3	0	0	73664
71	68	17-1701	2012	63.0	3	74.0	1	21	5	1	0	0	3	2	1	1	1	1	5	2	24	1	2	4	2	5	3	1	3132	1970	0	96	2250	0	1251	1254	98182
72	158	17-1001	2012	20.0	2	12.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	12	2	2	4	3	4	3	3	11565	10000	0	0	11640	321	620	640	137112
73	170	17-2000	2012	162.0	3	106.0	1	21	6	1	0	0	3	2	2	1	1	1	8	1	10	2	3	4	3	5	3	3	15828	17630	0	0	17560	30	802	828	126367
74	95	17-2501	2012	71.0	1	81.0	1	21	6	1	0	0	3	2	1	2	1	1	6	1	10	2	2	4	3	5	3	3	58843	61620	0	91	62900	414	1122	1152	116285
75	82	17-2000	2012	64.0	1	74.0	1	21	6	1	0	0	3	2	2	1	1	1	7	1	10	2	1	2	2	4	3	3	12545	16050	0	0	17410	207	1410	1431	142933
76	53	17-1001	2012	100.0	1	86.0	1	21	6	1	0	0	3	2	2	2	1	1	7	2	20	2	1	4	3	5	3	3	17566	13460	0	73	16230	204	90	145	88628
77	154	17-2200	2012	20.0	1	28.0	1	21	6	1	0	0	3	2	1	1	1	1	6	1	10	2	3	4	3	4	3	3	13335	11480	0	79	14750	501	751	790	156649
78	59	17-1900	2012	97.0	1	92.0	1	21	6	1	0	0	3	1	1	2	1	1	6	2	16	2	2	1	2	5	3	3	13721	18170	0	34	17870	62	513	537	64437
79	84	17-2000	2012	52.0	1	66.0	1	21	6	1	0	0	3	2	2	2	1	1	5	3	30	1	1	1	1	4	3	3	20174	20740	0	55	16370	309	72	99	113862
80	19	17-1602	2012	2.0	1	2.0	1	21	6	1	0	0	3	2	1	2	1	1	6	2	18	2	1	1	2	4	3	3	18646	18750	0	0	12960	349	524	557	29321
81	147	17-1001	2012	13.0	2	30.0	1	21	6	1	0	0	3	1	2	2	1	1	7	2	17	2	1	3	2	5	3	3	6695	17770	0	0	15330	138	998	1001	143470
82	44	17-2000	2012	135.0	2	410.0	1	21	6	1	0	0	3	1	1	1	1	1	6	3	30	1	1	1	1	4	3	1	740	1350	0	94	1040	0	0	0	61804
83	15	17-2000	2012	78.0	1	117.0	1	21	5	1	0	0	3	2	2	2	1	1	7	1	10	2	2	4	3	5	3	3	21207	23830	0	0	24160	501	1064	1121	42644
84	78	17-2000	2012	619.0	1	621.0	1	21	6	1	0	0	3	2	2	2	1	1	5	1	10	2	2	4	3	5	3	3	40144	32180	0	52	31790	361	1153	1189	78795
85	156	17-2501	2012	261.0	1	303.0	1	21	6	1	0	0	3	2	2	2	1	1	8	1	14	2	2	4	3	5	3	3	42449	25790	0	92	25980	330	624	660	170736
86	180	17-2501	2012	330.0	1	519.0	1	21	6	1	0	0	3	2	2	2	1	1	6	2	18	2	1	1	1	4	3	3	16827	15150	0	0	14570	221	198	189	175738
87	150	17-1602	2012	69.0	1	104.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	21	2	1	3	2	5	3	3	8491	4900	0	0	5140	212	240	284	139491
88	168	17-2801	2012	50.0	1	56.0	1	21	6	1	0	0	3	2	2	2	1	1	6	2	17	1	2	4	3	5	3	3	5852	8890	0	0	11970	69	1708	1804	134676
89	163	17-2000	2012	95.0	1	81.0	1	21	6	1	0	0	3	2	2	1	1	1	7	1	10	2	2	4	3	4	3	3	23800	23420	0	107	27020	11	336	377	131731
90	24	17-2000	2012	60.0	1	70.0	1	21	6	1	0	0	3	2	2	2	1	1	7	3	25	1	1	2	2	5	3	3	1778	3480	0	0	2300	143	488	458	45113
91	60	17-1701	2012	93.0	1	174.0	1	21	6	1	0	0	3	2	2	2	1	1	8	2	16	2	2	3	2	5	3	3	31863	33500	0	145	30600	367	1192	1214	65212
92	4	17-1602	2012	20.0	1	22.0	1	21	6	1	0	0	3	2	2	2	1	1	8	2	16	1	2	4	2	5	3	3	9124	7500	0	0	4060	173	449	435	12
93	1	17-1001	2012	105.0	1	113.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	13	2	2	2	2	5	3	3	16553	24930	0	13	20880	214	729	754	12
94	188	17-1205	2012	58.0	2	78.0	1	21	6	1	0	0	3	2	2	2	1	1	8	1	10	2	2	3	3	5	3	3	7992	20020	0	0	11430	330	1483	1510	183379
95	53	17-1001	2012	31.0	1	29.0	1	21	6	1	0	0	3	1	2	2	1	1	6	2	19	2	1	2	3	4	3	3	8196	4630	0	0	5740	234	193	173	80140
96	29	17-1701	2012	57.0	2	61.0	1	21	6	1	0	0	3	2	1	1	1	1	7	1	10	2	2	4	3	5	3	3	14039	13520	0	0	13020	153	1595	1611	26319
97	43	17-2200	2012	57.0	1	68.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	10	2	2	4	3	5	3	3	40119	38750	0	41	36100	277	1706	1721	70444
98	96	17-1001	2012	126.0	2	87.0	1	21	5	1	0	0	3	1	1	1	1	1	6	2	17	2	2	2	2	5	3	3	8282	10510	0	33	13540	104	962	965	100614
99	184	17-2601	2012	17.0	4	15.0	1	21	6	1	0	0	3	2	2	1	1	1	7	2	24	1	2	2	2	4	3	3	5651	7820	0	0	8120	0	128	104	183420
100	111	17-2000	2012	619.0	1	621.0	1	21	6	1	0	0	3	2	2	2	1	1	7	2	19	2	1	3	2	5	3	2	11167	12190	0	92	8910	280	396	398	121992
101	125	17-2200	2012	58.0	1	49.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	15	2	1	2	2	5	3	3	20314	12020	0	39	13240	501	10	13	116979
102	96	17-1500	2012	70.0	3	77.0	1	21	6	1	0	0	3	2	2	1	1	1	7	3	29	1	1	1	1	4	3	2	3130	870	0	0	1190	0	0	0	97574
103	143	17-2200	2012	42.0	4	68.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	24	2	1	2	1	4	3	2	896	650	0	17	1380	0	440	452	143379
104	42	17-1001	2012	99.0	1	114.0	1	21	6	1	0	0	3	1	1	1	1	1	6	2	21	2	1	3	2	4	3	3	14143	7220	0	119	11920	95	0	0	57037
105	38	17-1001	2012	21.0	2	16.0	1	21	5	1	0	0	3	1	1	1	1	1	5	3	28	1	1	1	1	4	3	3	5993	3450	0	1	3480	0	59	72	50201
106	25	17-1001	2012	59.0	1	94.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	12	2	2	4	2	5	3	3	14359	13400	0	24	8480	375	510	511	46680
107	190	17-2501	2012	123.0	2	147.0	1	21	6	1	0	0	3	2	2	1	1	1	6	2	16	2	1	1	1	4	3	3	8166	9520	0	5	11510	290	1024	1038	189767
108	120	17-2501	2012	13.0	2	9.0	1	21	6	1	0	0	3	2	2	2	1	1	6	2	17	2	1	2	2	4	3	3	27842	12000	0	18	18650	328	701	703	108922
109	180	17-2501	2012	130.0	1	150.0	1	21	6	1	0	0	3	2	2	1	1	1	7	1	10	2	2	3	3	5	3	3	12075	22640	0	46	20320	444	736	751	199417
110	51	17-1001	2012	60.0	1	62.0	1	21	6	1	0	0	3	2	1	2	1	1	7	1	11	2	2	4	3	5	3	3	11959	6490	0	6	4970	256	554	558	74697
111	19	17-1001	2012	62.0	2	82.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	10	2	2	4	3	5	3	3	37176	43570	0	0	40440	256	512	524	44558
112	95	17-2501	2012	35.0	2	45.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	10	2	2	4	3	5	3	3	16678	23010	0	0	21000	257	906	972	112742
113	33	17-2000	2012	6.0	2	8.0	1	21	5	1	0	0	3	2	2	2	1	1	7	1	10	2	2	4	3	4	3	3	3822	9040	0	0	8690	277	754	732	23980
114	190	17-1900	2012	40.0	3	41.0	1	21	6	1	0	0	3	2	2	2	1	1	6	3	30	1	1	2	2	5	3	2	1222	3140	0	0	1980	0	833	825	192666
115	41	17-2501	2012	3.0	3	4.0	1	21	6	1	0	0	3	2	1	1	1	1	6	3	30	1	1	1	2	4	3	1	2640	950	0	49	1560	138	0	0	115404
116	196	17-2601	2012	135.0	3	120.0	1	21	6	1	0	0	3	1	1	1	1	1	8	2	15	2	2	3	3	4	3	3	10259	15670	0	0	15630	119	833	849	199417
117	7	17-2000	2012	87.0	2	73.0	1	21	6	1	0	0	3	2	2	2	1	1	6	3	30	1	2	3	2	4	3	2	2654	2750	0	0	1170	132	817	839	23845
118	75	17-2200	2012	9.0	3	9.0	1	21	6	1	0	0	3	1	1	1	1	1	7	2	18	2	2	4	3	4	3	3	13599	11170	0	0	11420	63	617	630	73788
119	97	17-2501	2012	41.0	2	39.0	1	21	6	1	0	0	3	2	1	2	1	1	7	3	27	1	1	1	1	4	3	2	6823	5840	0	57	7180	406	0	0	105339
120	63	17-2000	2012	88.0	2	125.0	1	21	6	1	0	0	3	1	2	2	1	1	7	2	15	2	2	4	3	5	3	3	7062	10520	0	0	9190	109	325	348	92717
121	35	17-1500	2012	33.0	1	33.0	1	21	6	1	0	0	3	1	2	1	1	1	7	2	24	1	2	2	2	4	3	2	4239	3900	0	48	5560	257	374	347	54069
122	36	17-1900	2012	81.0	2	76.0	1	21	6	1	0	0	3	2	2	2	1	1	5	1	10	2	2	4	3	5	3	3	17431	11740	0	0	15010	472	918	960	70559
123	182	17-2501	2012	32.0	3	39.0	1	21	6	1	0	0	3	2	2	1	1	1	6	2	20	1	1	3	2	5	3	3	13656	15490	0	0	12680	45	325	373	185373
124	109	17-2200	2012	139.0	1	222.0	1	21	6	1	0	0	3	1	1	2	1	1	5	2	16	2	1	3	2	3	3	3	19439	8950	0	75	10620	501	350	382	112478
125	91	17-2000	2012	220.0	1	319.0	1	21	6	1	0	0	3	2	1	1	1	1	6	1	12	2	2	3	3	5	3	3	4447	2480	0	0	4700	4	1034	1045	115340
126	21	17-1001	2012	76.0	1	87.0	1	21	6	1	0	0	3	1	1	1	1	1	5	1	10	2	3	4	3	5	3	3	31490	15760	0	2	23900	336	1305	1325	35413
127	119	17-2200	2012	50.0	1	45.0	1	21	5	1	0	0	3	1	1	2	1	1	7	1	10	2	2	3	3	5	3	3	47505	48550	0	92	50640	374	2235	2254	136270
128	81	17-1205	2012	56.0	1	71.0	1	21	6	1	0	0	3	2	2	1	1	1	6	1	10	2	2	4	3	5	3	3	30391	23690	0	56	32690	280	1287	1330	108306
129	88	17-2501	2012	54.0	2	46.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	14	2	2	2	3	5	3	3	14775	16990	0	0	18310	0	267	281	111463
130	108	17-1701	2012	30.0	1	49.0	1	21	6	1	0	0	3	1	1	1	1	1	5	1	15	2	2	1	2	5	3	3	30010	15550	0	54	28040	292	441	456	108074
131	33	17-2000	2012	54.0	2	46.0	1	21	6	1	0	0	3	2	2	1	1	1	5	3	28	1	1	2	2	4	3	3	13988	16510	0	168	20430	197	173	176	48416
132	48	17-2300	2012	54.0	1	75.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	14	2	1	3	3	5	3	3	11020	12510	0	0	6790	243	0	0	107071
133	124	17-1001	2012	58.0	2	62.0	1	21	6	1	0	0	3	2	2	2	1	1	7	3	30	1	1	1	1	4	3	3	4242	5060	0	0	6900	51	533	589	110999
134	182	17-1701	2012	14.0	3	18.0	1	21	6	1	0	0	3	2	2	1	1	1	7	2	19	2	2	1	1	4	3	2	175	780	0	0	460	142	353	386	172414
135	191	17-2200	2012	67.0	3	68.0	1	21	6	1	0	0	3	2	2	2	1	1	7	2	18	2	3	3	3	5	3	3	4506	6270	0	32	7740	349	299	326	197154
136	88	17-2400	2012	66.0	2	81.0	1	21	6	1	0	0	3	2	2	2	1	1	8	1	11	2	2	2	2	5	3	3	8127	17550	0	0	13640	437	1061	1052	97254
137	91	17-2000	2012	131.0	1	347.0	1	21	6	1	0	0	3	2	2	2	1	1	7	2	16	2	1	1	1	4	3	3	12434	18750	0	34	10930	482	847	828	76151
138	195	17-2400	2012	86.0	1	120.0	1	21	6	1	0	0	3	2	1	1	1	1	7	3	30	1	1	1	1	4	3	3	2722	7300	0	128	3410	141	0	0	199417
139	145	17-2601	2012	46.0	1	47.0	1	21	5	1	0	0	3	1	1	1	1	1	6	3	27	1	1	2	2	5	3	3	19063	20350	0	148	22420	395	0	0	144638
140	42	17-1500	2012	37.0	1	66.0	1	21	6	1	0	0	3	2	2	2	1	1	6	3	28	1	1	2	1	4	3	3	2150	3190	0	0	1740	328	158	181	54663
141	35	17-1001	2012	128.0	1	89.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	10	2	2	4	3	5	3	3	18668	22510	0	71	23910	117	1559	1603	42603
142	95	17-2000	2012	619.0	2	494.0	1	21	5	1	0	0	3	2	2	1	1	1	7	3	30	1	1	2	1	4	3	1	4558	1600	0	88	2240	51	0	0	118688
143	132	17-2000	2012	194.0	1	179.0	1	21	5	1	0	0	3	1	2	2	1	1	6	2	19	2	2	4	3	5	3	2	2144	3500	0	53	4030	295	625	680	110860
144	74	17-2300	2012	63.0	2	83.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	10	2	3	4	3	5	3	3	17306	13790	0	0	22550	375	491	516	79503
145	135	17-2601	2012	97.0	1	124.0	1	21	6	1	0	0	3	2	1	1	1	1	6	2	18	2	1	4	3	5	3	3	1627	3620	0	0	2150	191	0	0	123849
146	102	17-2200	2012	41.0	2	61.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	15	2	2	3	2	5	3	3	9869	14810	0	0	12140	166	720	715	111849
147	143	17-1204	2012	24.0	2	28.0	1	21	5	1	0	0	3	1	1	1	1	1	6	2	22	2	1	2	2	4	3	3	4665	4960	0	79	5640	329	339	363	148741
148	21	17-2300	2012	61.0	2	82.0	1	21	6	1	0	0	3	2	2	2	1	1	7	3	28	1	2	2	1	5	3	2	11186	6890	0	31	5680	201	0	0	58386
149	180	17-2501	2012	60.0	1	85.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	10	2	2	4	3	4	3	3	43822	43210	0	0	40670	501	1517	1580	169835
150	183	17-2200	2012	75.0	1	78.0	1	21	6	1	0	0	3	2	1	1	1	1	8	2	21	1	2	2	2	5	3	3	6770	10130	0	0	5730	207	595	657	159381
151	86	17-2501	2012	19.0	1	30.0	1	21	6	1	0	0	3	2	2	2	1	1	6	1	10	2	2	3	3	5	3	3	28000	36130	0	23	33310	501	1043	1068	87142
152	179	17-2501	2012	278.0	2	256.0	1	21	6	1	0	0	3	2	2	2	1	1	7	1	10	2	3	4	3	5	3	3	14349	28180	0	45	23100	299	757	771	184010
