,Unnamed: 0,PUMA,YEAR,HHWT,GQ,PERWT,SEX,AGE,MARST,RACE,HISPAN,CITIZEN,SPEAKENG,HCOVANY,HCOVPRIV,HINSEMP,HINSCAID,HINSCARE,EDUC,EMPSTAT,EMPSTATD,LABFORCE,WRKLSTWK,ABSENT,LOOKING,AVAILBLE,WRKRECAL,WORKEDYR,INCTOT,INCWAGE,INCWELFR,INCINVST,INCEARN,POVERTY,DEPARTS,ARRIVES,sim_individual_id
70,21,17-3502,2012,116.0,1,164.0,1,22,6,1,0,0,3,1,2,1,1,1,9,3,10,1,1,1,1,4,2,3,-2222,1710,0,1,2610,35,0,0,1189458
71,394,17-1001,2012,54.0,1,227.0,1,23,6,1,0,0,3,2,2,1,1,1,9,1,10,1,1,4,2,5,2,2,48552,11870,0,7,28250,0,892,561,526278
72,547,39-1600,2012,19.0,2,83.0,1,22,6,1,0,0,3,1,1,2,1,1,3,2,30,1,1,1,1,3,3,1,129,1440,0,0,120,46,43,43,425333
73,897,17-1602,2012,98.0,1,98.0,1,21,6,1,0,0,3,2,2,2,1,1,6,1,10,2,2,3,2,4,2,2,31515,15320,0,26,8830,227,567,1220,783995
74,517,39-4500,2012,73.0,1,106.0,1,22,6,1,0,0,3,1,1,2,1,1,6,1,10,2,2,3,2,4,2,2,15477,21610,0,6,34060,232,1627,871,786923
75,893,39-3900,2012,58.0,1,39.0,1,21,6,1,0,0,3,1,2,2,1,1,10,1,10,2,1,4,2,5,2,2,9749,22000,0,16,11130,131,880,801,1061587
76,323,39-1600,2012,219.0,1,82.0,1,21,5,1,0,0,3,1,1,1,1,1,2,3,29,1,1,1,1,3,2,1,-994,310,0,-14,2370,353,23,27,480427
77,418,17-401,2012,219.0,2,157.0,1,21,5,1,0,0,3,2,1,1,1,1,5,2,30,1,1,1,1,2,3,1,967,1610,0,5,100,254,24,0,282237
78,84,17-104,2012,56.0,1,173.0,1,21,6,1,0,0,3,1,2,1,1,1,6,1,10,1,2,4,2,4,3,2,21026,30250,0,-16,8320,116,1877,475,883597
79,111,39-2100,2012,14.0,1,149.0,1,21,6,1,0,0,3,1,1,2,1,1,7,1,10,1,1,4,1,5,3,3,-957,8410,0,16,1280,90,1025,1640,330372
80,129,17-501,2012,104.0,1,139.0,1,21,6,1,0,0,3,2,1,2,1,1,6,3,10,1,1,3,1,2,2,3,-1550,24220,0,-1,57980,468,9,15,102040
81,45,39-1100,2012,361.0,1,109.0,1,22,6,1,0,0,3,1,2,2,1,1,7,1,20,1,1,1,1,4,3,3,-812,1120,0,3,1770,0,0,10,194290
82,712,39-3500,2012,90.0,1,68.0,1,22,6,1,0,0,3,1,1,1,1,1,10,1,10,2,2,4,3,5,3,2,7416,20660,0,457,23430,78,983,668,977433
83,0,39-4700,2012,30.0,1,210.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,10,2,2,3,3,4,2,2,8007,41420,0,-8,37840,34,1875,827,330223
84,1555,39-2200,2012,77.0,1,14.0,1,23,1,1,0,0,3,1,1,1,1,1,5,1,10,2,1,4,2,5,3,2,23937,21050,0,24,15180,198,630,630,1058312
85,60,17-2501,2012,17.0,1,62.0,1,24,6,1,0,0,3,1,1,1,1,1,6,1,10,2,1,4,2,5,2,2,8114,8800,0,7,17410,137,640,1610,931811
86,2082,39-1805,2012,92.0,1,170.0,1,21,5,1,0,0,2,1,2,1,1,1,9,1,10,2,1,1,2,5,3,2,25607,21990,0,5,18710,355,895,2057,745714
87,755,17-2300,2012,113.0,1,189.0,1,22,5,1,0,0,2,1,1,2,1,1,5,3,10,2,1,3,1,4,1,3,915,5970,0,7,10820,0,17,19,316924
88,237,17-1104,2012,71.0,1,110.0,1,21,6,1,0,0,3,2,1,1,1,1,10,1,10,2,1,3,2,5,2,2,17394,31760,0,6,31330,119,680,1070,282620
89,1209,17-3409,2012,76.0,1,301.0,1,23,6,1,0,0,2,2,2,2,2,1,8,1,10,2,1,4,2,4,2,3,8021,20250,0,-3,26590,490,2064,735,1183311
90,1583,17-2300,2012,51.0,1,70.0,1,21,6,1,0,0,3,1,1,2,1,1,5,2,20,1,2,1,2,4,2,3,288,0,0,-11,23790,126,24,0,910727
91,814,17-3408,2012,51.0,1,111.0,1,22,1,1,0,0,3,1,1,1,1,1,9,1,10,1,2,3,2,4,2,2,16414,8590,0,16,17290,127,880,772,632771
92,0,17-202,2012,104.0,1,179.0,1,21,6,1,0,0,3,1,2,1,1,1,5,2,20,1,1,1,1,4,1,2,-1563,680,0,12,690,462,23,36,315325
93,0,17-1900,2012,160.0,1,125.0,1,21,6,1,0,0,3,1,1,2,1,1,6,2,10,1,1,4,1,4,2,3,-191,520,0,1,10020,495,2114,0,1066145
94,2370,39-4105,2012,98.0,1,105.0,1,21,6,1,0,0,3,2,1,1,1,1,6,1,10,2,2,3,2,4,2,2,25561,5130,0,28,13040,141,981,1588,635645
95,1954,17-2100,2012,34.0,1,171.0,1,21,1,1,0,0,3,1,1,1,1,1,5,1,10,2,1,4,1,4,3,2,11695,12000,0,1,27260,490,715,677,835133
96,449,17-3309,2012,296.0,2,167.0,1,22,6,1,0,0,3,1,1,2,1,1,5,2,20,1,1,1,1,3,2,3,55,2800,0,0,5320,150,33,23,353948
97,265,39-3700,2012,152.0,1,66.0,1,23,6,1,0,0,3,1,2,1,1,1,9,1,19,1,1,2,1,4,1,1,1693,15680,0,-6,61330,225,0,5,109533
98,350,17-3407,2012,99.0,1,34.0,1,22,5,1,0,0,3,1,1,2,1,1,6,3,29,1,1,1,1,3,3,2,-1728,1220,0,-1,650,0,12,0,220738
99,1317,17-1900,2012,294.0,1,48.0,1,23,6,1,0,0,3,2,1,2,1,1,5,1,10,2,1,4,2,5,2,2,34830,11000,0,28,16790,81,724,1367,128424
100,262,39-4000,2012,114.0,1,250.0,1,21,6,1,0,0,3,1,1,1,1,1,6,1,10,1,2,3,2,4,2,1,25034,46630,0,-6,1760,119,679,16,530395
101,527,39-4300,2012,87.0,1,88.0,1,23,5,1,0,0,3,2,1,2,1,1,5,1,10,2,1,3,2,5,2,3,44959,36340,0,12,14950,196,824,539,1050928
102,1816,39-4106,2012,151.0,1,93.0,1,22,6,1,0,0,2,2,1,2,1,1,10,1,10,2,2,4,3,5,2,2,13245,19870,0,9,14500,218,734,1473,57868
103,623,39-2100,2012,108.0,1,43.0,1,21,6,1,0,0,2,2,1,2,1,1,9,1,10,1,2,4,2,4,3,2,3629,18400,0,13,13010,123,2207,1666,697773
104,115,39-801,2012,149.0,1,216.0,1,21,5,1,0,0,3,2,1,2,1,1,5,2,30,1,1,1,1,3,3,1,28534,640,0,22,310,0,39,22,1278010
105,25,17-3204,2012,200.0,3,167.0,1,22,5,1,0,0,3,1,1,1,1,1,5,2,29,1,1,4,1,4,3,3,-1029,0,0,12,1530,16,20,3,814863
106,226,17-3005,2012,103.0,1,104.0,1,21,5,1,0,0,3,1,1,1,1,1,5,2,30,1,1,3,1,4,3,3,-2655,4380,0,4,260,0,0,0,450994
107,515,39-4604,2012,73.0,1,57.0,1,23,5,1,0,0,3,1,2,1,1,1,9,1,10,2,1,4,2,4,2,3,16524,31700,0,28,21020,0,740,699,1130640
108,2411,17-3102,2012,116.0,1,121.0,1,22,6,1,0,0,3,1,1,1,1,1,7,2,20,2,1,1,1,3,1,1,19798,50110,0,21,150,12,0,0,862067
109,1678,17-3700,2012,75.0,1,147.0,1,21,5,1,0,0,4,2,1,2,1,1,5,3,10,1,1,1,3,4,2,2,24509,47370,0,-4,-280,415,4,0,201998
110,1421,17-3602,2012,21.0,1,240.0,1,22,1,1,0,0,3,1,1,2,1,1,5,2,10,1,2,4,1,2,3,3,2217,6920,0,-5,12020,0,681,1487,648711
111,377,39-903,2012,63.0,1,140.0,1,21,1,1,0,0,3,2,1,2,1,1,9,1,10,2,1,3,2,5,3,2,26063,17580,0,-11,41110,142,1726,1846,861302
112,528,17-1500,2012,56.0,1,237.0,1,23,6,1,0,0,3,1,2,1,1,1,7,1,10,2,2,3,2,5,3,3,13534,19560,0,-14,12560,272,1373,890,289604
113,729,17-401,2012,83.0,1,100.0,1,21,6,1,0,2,3,1,1,1,1,1,6,1,10,2,1,1,2,5,3,2,18846,19600,0,9,12300,271,764,1222,538968
114,2606,39-3700,2012,47.0,1,66.0,1,21,6,1,0,0,2,1,1,1,1,1,10,1,10,2,1,3,2,5,2,3,11836,6010,0,19,31410,325,791,598,899993
115,1560,39-3800,2012,110.0,1,120.0,1,23,5,1,0,0,3,2,1,2,1,1,5,1,10,2,1,4,2,5,2,2,7271,18050,0,30,20340,108,1167,796,777468
116,2307,39-1000,2012,85.0,1,66.0,1,22,6,1,0,0,3,1,1,1,1,1,7,1,10,2,1,3,3,4,2,2,23020,25710,0,14,51220,155,1346,608,703282
117,1582,17-1001,2012,77.0,1,70.0,1,22,6,1,0,0,3,2,1,1,1,1,9,1,10,1,1,4,2,5,2,2,31801,18890,0,3,31270,0,2179,780,915083
118,226,17-2901,2012,64.0,1,119.0,1,22,5,1,0,0,3,2,1,1,1,1,10,1,10,2,1,4,2,5,2,2,12477,23420,0,19,24560,114,2052,753,544132
119,1020,39-4110,2012,51.0,1,30.0,1,21,6,1,0,0,3,2,1,2,1,1,5,1,10,1,2,4,2,5,2,2,30933,14100,0,25,26860,497,2217,1373,251098
120,802,17-3602,2012,201.0,1,34.0,1,24,5,1,0,0,3,2,1,2,1,1,9,1,10,2,1,4,2,4,3,2,20116,11520,0,14,17570,85,808,679,804654
121,0,17-3205,2012,70.0,4,47.0,1,23,5,1,0,0,3,1,1,2,1,1,6,1,10,2,1,3,2,4,2,2,-1280,22840,0,4,14380,25,735,729,1031937
122,152,39-1700,2012,83.0,1,117.0,1,21,5,1,0,0,3,1,2,1,1,1,7,1,10,2,1,3,2,4,2,3,24247,36960,0,5,17370,142,793,510,896826
123,322,39-4000,2012,95.0,1,41.0,1,21,5,1,0,0,3,1,1,1,1,1,9,1,10,1,1,4,2,4,3,2,11766,20810,0,-4,46840,355,694,755,614283
124,0,17-300,2012,107.0,1,82.0,1,21,5,1,0,0,3,2,1,1,1,1,6,1,10,2,1,4,2,5,2,2,14876,11820,0,17,11190,487,900,1019,1055704
125,255,39-2000,2012,159.0,1,166.0,1,21,6,1,0,0,3,1,2,1,1,1,6,1,10,2,1,4,1,4,2,2,24692,29440,0,22,23500,480,738,655,483397
126,1554,39-3500,2012,79.0,1,163.0,1,22,6,1,0,0,2,2,1,2,1,1,10,1,10,2,1,4,2,5,2,2,21331,22960,0,38,15320,476,814,670,1063015
127,853,39-1700,2012,34.0,1,155.0,1,21,6,1,0,0,3,2,1,2,1,1,10,1,10,2,2,4,2,5,3,2,8143,23040,0,25,9220,0,1057,1643,750765
128,91,17-1205,2012,94.0,1,242.0,1,22,6,1,0,0,3,2,1,2,1,1,10,1,10,2,1,4,2,5,2,2,25449,25530,0,1,18480,137,900,668,855688
129,0,17-1001,2012,24.0,1,138.0,1,21,5,1,0,0,3,1,1,2,1,1,5,1,10,2,1,3,2,5,2,2,5504,16940,0,-3,22300,71,1893,717,727919
130,780,39-4601,2012,626.0,4,41.0,1,21,5,1,0,0,2,2,2,1,1,1,7,1,19,1,2,1,1,4,2,3,401,1780,0,10,750,341,15,0,1101884
131,1615,39-5302,2012,96.0,4,75.0,1,21,1,1,0,0,2,1,1,2,1,1,9,1,10,2,1,3,2,5,2,2,35348,3470,0,1321,13260,95,812,556,434939
132,1267,17-2501,2012,19.0,1,97.0,1,24,6,1,0,0,3,1,2,2,1,1,9,1,10,1,1,4,2,4,2,3,17110,30340,0,750,14360,36,885,1649,832409
133,2445,17-3422,2012,52.0,1,295.0,1,22,6,1,0,0,3,1,1,1,1,1,10,2,30,2,1,4,1,4,2,3,-339,6160,0,16,1380,432,19,0,1061985
134,292,39-4103,2012,91.0,4,61.0,1,21,5,1,0,0,3,2,2,1,1,1,10,1,10,2,1,4,3,4,3,3,218,37100,0,-10,27190,501,847,621,514922
135,349,17-3202,2012,95.0,1,37.0,1,23,5,1,0,0,2,1,2,2,1,1,5,2,30,1,1,1,1,5,2,3,-133,170,0,1,-1590,484,13,0,151199
136,812,17-3422,2012,100.0,1,268.0,1,21,6,1,0,0,3,2,1,2,1,1,6,1,10,2,1,3,2,5,2,2,39024,24470,0,-7,11000,65,839,1008,659955
137,133,17-1900,2012,53.0,1,81.0,1,21,6,1,0,0,3,2,1,2,1,2,6,1,10,1,2,4,2,5,3,2,17591,29710,0,7,12110,6,752,838,824821
138,1672,17-104,2012,116.0,1,206.0,1,22,5,1,0,0,3,2,2,2,1,1,5,2,10,1,2,3,3,4,3,2,2897,20050,0,7,2310,501,1608,0,204476
139,964,17-3407,2012,89.0,1,83.0,1,22,6,1,0,0,3,1,1,2,1,1,5,1,10,1,1,4,2,4,2,3,19470,18400,0,-8,23300,118,1694,945,654701
140,273,17-3204,2012,135.0,4,167.0,1,21,5,1,0,0,3,1,1,1,1,1,6,2,29,1,1,1,1,2,2,2,-314,18970,0,-19,560,396,19,0,389329
141,578,39-902,2012,31.0,1,174.0,1,22,6,1,0,0,3,2,2,2,1,1,9,1,10,2,1,3,1,4,2,2,7292,17000,0,12,23350,147,2094,2159,286534
142,2605,39-1803,2012,99.0,1,115.0,1,23,5,1,0,0,3,1,1,2,1,1,6,1,10,1,2,3,3,2,2,2,25404,38800,0,-8,15260,146,852,645,381292
143,772,17-2801,2012,73.0,1,36.0,1,21,5,1,0,0,3,1,1,2,2,1,6,2,30,1,1,1,1,3,2,1,732,2740,0,21,60,30,62,0,540918
144,562,17-900,2012,117.0,3,114.0,1,21,5,1,0,0,3,1,2,2,1,1,5,3,30,1,1,1,1,3,2,3,65,2380,0,5,2480,364,0,6,448516
145,247,17-3309,2012,126.0,1,313.0,1,21,6,1,0,1,3,1,1,1,1,1,10,1,10,1,2,3,2,4,2,3,1565,36780,0,10,12690,316,1671,469,533275
146,2180,17-3108,2012,39.0,1,88.0,1,23,6,1,0,0,3,1,2,1,1,1,9,1,10,2,2,3,2,4,2,2,35311,93950,0,4,27370,497,1984,739,679298
147,656,17-3524,2012,23.0,1,30.0,1,21,6,1,0,0,3,1,1,2,1,1,6,1,10,2,1,3,2,4,2,2,27242,5970,0,9,19470,213,1521,544,757347
148,412,17-900,2012,79.0,1,69.0,1,23,5,1,0,0,3,2,1,2,1,1,5,3,30,1,1,1,1,2,2,1,-249,1130,0,12,-590,112,27,23,169830
149,774,39-4000,2012,253.0,2,58.0,1,21,6,1,0,0,4,1,1,1,1,1,10,2,20,1,1,1,1,4,2,2,-504,2620,0,12,1680,119,47,18,520825
150,663,17-3602,2012,393.0,1,175.0,1,21,5,1,0,0,3,1,1,2,1,1,5,3,20,1,1,1,1,3,3,1,20,1800,0,-3,1200,0,11,12,742554
151,155,17-2200,2012,51.0,1,27.0,1,21,6,1,0,0,3,1,1,1,1,1,7,1,10,2,1,4,2,5,2,2,14970,18240,0,0,10530,261,700,823,898282
