,NUM_CALLER_KEY,CALL_DATE,TIME_MIN_CALL,CELL_CALL_CODE
67,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:08:38,12
68,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:09:17,12
69,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:12:15,12
70,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:12:54,12
71,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:13:43,12
72,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:14:31,12
73,14615342747560270,2017-01-25 00:00:00,2022-05-25 02:57:00,12
74,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:12:08,12
75,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:13:02,12
76,14615342747560270,2017-01-20 00:00:00,2022-05-25 03:49:29,12
77,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:06:11,12
78,14615209638088820,2017-01-23 00:00:00,2022-05-25 08:03:31,12
79,14615342747560270,2017-02-06 00:00:00,2022-05-25 10:19:37,12
80,14615342747560270,2017-01-28 00:00:00,2022-05-25 14:02:56,12
81,14615342747560270,2017-02-04 00:00:00,2022-05-25 18:17:33,12
82,14615342747560270,2017-02-05 00:00:00,2022-05-25 19:22:49,12
83,14615342747560270,2017-02-06 00:00:00,2022-05-25 19:44:11,12
84,14615342747560270,2017-01-28 00:00:00,2022-05-25 19:49:49,12
85,14615342747560270,2017-01-28 00:00:00,2022-05-25 19:50:36,12
86,14615342747560270,2017-01-25 00:00:00,2022-05-25 19:51:07,12
87,14615342747560270,2017-01-21 00:00:00,2022-05-25 19:58:40,12
88,14615342747560270,2017-02-08 00:00:00,2022-05-25 20:02:18,12
89,14615342747560270,2017-01-25 00:00:00,2022-05-25 21:52:38,12
90,14615342747560270,2017-01-31 00:00:00,2022-05-25 22:14:04,12
91,14615342747560270,2017-01-21 00:00:00,2022-05-25 22:17:43,12
92,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:46:41,12
93,14615342747560270,2017-01-21 00:00:00,2022-05-25 01:28:52,12
94,14615342747560270,2017-01-20 00:00:00,2022-05-25 18:38:52,12
95,14615342747560270,2017-01-21 00:00:00,2022-05-25 00:54:52,12
96,14615342747560270,2017-01-20 00:00:00,2022-05-25 18:06:19,12
97,14615342747560270,2017-01-22 00:00:00,2022-05-25 19:06:05,12
98,14615342747560270,2017-01-26 00:00:00,2022-05-25 00:25:25,12
99,14615209638088820,2017-01-02 00:00:00,2022-05-25 07:45:55,13
100,14615209638088820,2017-01-03 00:00:00,2022-05-25 10:54:32,13
101,14615209638088820,2017-02-06 00:00:00,2022-05-25 12:26:14,13
102,14615209638088820,2017-02-04 00:00:00,2022-05-25 12:51:58,13
103,14615209638088820,2017-02-03 00:00:00,2022-05-25 13:55:16,13
104,14615362915496210,2017-01-28 00:00:00,2022-05-25 06:05:32,14
105,14615362915496210,2017-01-04 00:00:00,2022-05-25 07:53:08,14
106,14615396446378240,2017-01-08 00:00:00,2022-05-25 10:28:55,14
107,14615209638088820,2017-02-07 00:00:00,2022-05-25 13:04:45,14
108,14615362915496210,2017-01-29 00:00:00,2022-05-25 13:21:20,14
109,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:32:43,14
110,14615414061338340,2017-01-18 00:00:00,2022-05-25 16:07:26,14
111,14615362915496210,2017-01-13 00:00:00,2022-05-25 20:55:45,14
112,14615362915496210,2017-01-14 00:00:00,2022-05-25 22:16:17,14
113,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:01:34,15
114,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:03:38,15
115,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:13:25,15
116,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:13:26,15
117,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:13:53,15
118,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:32:42,15
119,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:32:44,15
120,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:33:15,15
121,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:34:39,15
122,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:41:06,15
123,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:45:52,15
124,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:59:41,15
125,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:08:05,15
126,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:08:09,15
127,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:10:53,15
128,14615342747560270,2017-01-25 00:00:00,2022-05-25 01:15:15,15
129,14615342747560270,2017-01-25 00:00:00,2022-05-25 01:15:19,15
130,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:16:27,15
131,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:17:25,15
132,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:19:01,15
133,14615342747560270,2017-01-25 00:00:00,2022-05-25 01:21:28,15
134,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:34:37,15
135,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:36:22,15
136,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:43:38,15
137,14615342747560270,2017-01-23 00:00:00,2022-05-25 02:13:25,15
138,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:27:28,15
139,14615342747560270,2017-01-25 00:00:00,2022-05-25 02:35:51,15
140,14615342747560270,2017-01-25 00:00:00,2022-05-25 02:35:59,15
141,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:49:43,15
142,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:50:43,15
143,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:53:19,15
144,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:53:31,15
145,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:53:46,15
146,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:56:02,15
147,14615342747560270,2017-01-25 00:00:00,2022-05-25 02:57:45,15
148,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:57:48,15
149,14615342747560270,2017-01-25 00:00:00,2022-05-25 03:10:48,15
150,14615342747560270,2017-01-25 00:00:00,2022-05-25 03:10:50,15
151,14615342747560270,2017-01-25 00:00:00,2022-05-25 03:14:04,15
152,14615342747560270,2017-01-25 00:00:00,2022-05-25 03:14:42,15
153,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:16:57,15
154,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:29:52,15
155,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:16:21,15
156,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:19:50,15
157,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:21:11,15
158,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:21:55,15
159,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:22:47,15
160,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:23:00,15
161,14615342747560270,2017-01-20 00:00:00,2022-05-25 04:24:44,15
162,14615342747560270,2017-02-02 00:00:00,2022-05-25 08:47:22,15
163,14615342747560270,2017-02-02 00:00:00,2022-05-25 08:47:23,15
164,14615342747560270,2017-02-05 00:00:00,2022-05-25 09:03:35,15
165,14615342747560270,2017-02-08 00:00:00,2022-05-25 10:05:33,15
166,14615342747560270,2017-02-06 00:00:00,2022-05-25 10:18:03,15
167,14615342747560270,2017-01-19 00:00:00,2022-05-25 10:22:58,15
168,14615362915496210,2017-02-04 00:00:00,2022-05-25 10:50:06,15
169,14615342747560270,2017-02-07 00:00:00,2022-05-25 11:41:32,15
170,14615342747560270,2017-02-08 00:00:00,2022-05-25 12:17:32,15
171,14615342747560270,2017-01-28 00:00:00,2022-05-25 14:02:26,15
172,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:03:35,15
173,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:05:05,15
174,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:05:07,15
175,14615342747560270,2017-01-31 00:00:00,2022-05-25 15:47:18,15
176,14615342747560270,2017-02-09 00:00:00,2022-05-25 15:48:36,15
177,14615342747560270,2017-01-31 00:00:00,2022-05-25 17:05:36,15
178,14615342747560270,2017-01-30 00:00:00,2022-05-25 17:18:40,15
179,14615342747560270,2017-01-25 00:00:00,2022-05-25 17:38:28,15
180,14615342747560270,2017-01-25 00:00:00,2022-05-25 17:38:29,15
181,14615342747560270,2017-01-25 00:00:00,2022-05-25 17:45:26,15
182,14615342747560270,2017-01-25 00:00:00,2022-05-25 17:54:18,15
183,14615342747560270,2017-01-30 00:00:00,2022-05-25 18:11:45,15
184,14615342747560270,2017-02-05 00:00:00,2022-05-25 18:32:40,15
185,14615342747560270,2017-02-05 00:00:00,2022-05-25 19:37:54,15
186,14615342747560270,2017-01-28 00:00:00,2022-05-25 19:50:17,15
187,14615342747560270,2017-02-10 00:00:00,2022-05-25 19:51:21,15
188,14615342747560270,2017-02-11 00:00:00,2022-05-25 19:52:13,15
189,14615342747560270,2017-01-21 00:00:00,2022-05-25 20:03:37,15
190,14615342747560270,2017-01-21 00:00:00,2022-05-25 20:05:47,15
191,14615342747560270,2017-01-21 00:00:00,2022-05-25 20:07:40,15
192,14615342747560270,2017-02-07 00:00:00,2022-05-25 20:25:30,15
193,14615362915496210,2017-01-23 00:00:00,2022-05-25 20:32:42,15
194,14615342747560270,2017-02-05 00:00:00,2022-05-25 21:30:47,15
195,14615342747560270,2017-02-11 00:00:00,2022-05-25 21:47:22,15
196,14615342747560270,2017-01-24 00:00:00,2022-05-25 21:59:52,15
197,14615342747560270,2017-01-21 00:00:00,2022-05-25 22:16:39,15
198,14615342747560270,2017-01-21 00:00:00,2022-05-25 22:19:01,15
199,14615342747560270,2017-01-23 00:00:00,2022-05-25 23:13:54,15
200,14615342747560270,2017-01-21 00:00:00,2022-05-25 23:30:30,15
201,14615342747560270,2017-01-23 00:00:00,2022-05-25 23:37:08,15
202,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:43:10,15
203,14615342747560270,2017-01-30 00:00:00,2022-05-25 00:58:52,15
204,14615342747560270,2017-01-30 00:00:00,2022-05-25 01:28:52,15
205,14615342747560270,2017-01-30 00:00:00,2022-05-25 01:58:52,15
206,14615342747560270,2017-01-30 00:00:00,2022-05-25 02:28:52,15
207,14615342747560270,2017-01-30 00:00:00,2022-05-25 02:58:52,15
208,14615342747560270,2017-01-30 00:00:00,2022-05-25 03:28:52,15
209,14615342747560270,2017-01-30 00:00:00,2022-05-25 03:58:52,15
210,14615342747560270,2017-01-25 00:00:00,2022-05-25 16:13:52,15
211,14615342747560270,2017-02-07 00:00:00,2022-05-25 10:23:12,15
212,14615257870248900,2017-02-09 00:00:00,2022-05-25 21:08:02,15
213,14615342747560270,2017-01-30 00:00:00,2022-05-25 00:27:17,15
214,14615342747560270,2017-01-25 00:00:00,2022-05-25 15:41:32,15
215,14615362915496210,2017-01-11 00:00:00,2022-05-25 07:29:53,16
216,14615362915496210,2017-01-20 00:00:00,2022-05-25 07:43:57,16
217,14615209638088820,2017-01-23 00:00:00,2022-05-25 09:55:58,16
218,14615209638088820,2017-01-30 00:00:00,2022-05-25 11:26:31,16
219,14615209638088820,2017-01-25 00:00:00,2022-05-25 11:37:30,16
220,14615209638088820,2017-02-02 00:00:00,2022-05-25 11:50:39,16
221,14615209638088820,2017-01-23 00:00:00,2022-05-25 12:10:48,16
222,14615209638088820,2017-02-06 00:00:00,2022-05-25 12:18:37,16
223,14615209638088820,2017-01-25 00:00:00,2022-05-25 12:26:18,16
224,14615209638088820,2017-01-24 00:00:00,2022-05-25 12:48:22,16
225,14615209638088820,2017-01-25 00:00:00,2022-05-25 12:56:58,16
226,14615209638088820,2017-02-07 00:00:00,2022-05-25 13:09:49,16
227,14615209638088820,2017-02-03 00:00:00,2022-05-25 14:07:04,16
228,14615209638088820,2017-02-02 00:00:00,2022-05-25 14:41:05,16
229,14615209638088820,2017-02-04 00:00:00,2022-05-25 15:44:10,16
230,14615362915496210,2017-01-28 00:00:00,2022-05-25 06:02:56,17
231,14615362915496210,2017-01-28 00:00:00,2022-05-25 06:03:17,17
232,14615362915496210,2017-02-04 00:00:00,2022-05-25 09:15:58,17
233,14615362915496210,2017-02-04 00:00:00,2022-05-25 11:48:27,17
234,14615362915496210,2017-02-04 00:00:00,2022-05-25 11:48:47,17
235,14615362915496210,2017-01-14 00:00:00,2022-05-25 22:14:41,17
236,14615362915496210,2017-01-14 00:00:00,2022-05-25 22:27:43,17
237,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:07:28,18
238,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:11:41,18
239,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:12:12,18
240,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:17:39,18
241,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:19:16,18
242,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:19:18,18
243,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:19:38,18
244,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:26:22,18
245,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:26:23,18
246,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:27:58,18
247,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:28:00,18
248,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:28:17,18
249,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:30:03,18
250,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:30:05,18
251,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:30:34,18
252,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:37:34,18
253,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:37:36,18
254,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:38:58,18
255,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:48:27,18
256,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:49:56,18
257,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:50:15,18
258,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:50:47,18
259,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:51:45,18
260,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:53:13,18
261,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:54:33,18
262,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:54:59,18
263,14615342747560270,2017-02-08 00:00:00,2022-05-25 00:58:54,18
264,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:20:29,18
265,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:26:49,18
266,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:27:06,18
267,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:38:38,18
268,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:47:19,18
269,14615342747560270,2017-02-08 00:00:00,2022-05-25 01:52:09,18
270,14615342747560270,2017-02-08 00:00:00,2022-05-25 02:07:53,18
271,14615342747560270,2017-02-08 00:00:00,2022-05-25 02:08:08,18
272,14615342747560270,2017-02-08 00:00:00,2022-05-25 02:09:18,18
273,14615342747560270,2017-02-08 00:00:00,2022-05-25 02:09:34,18
274,14615342747560270,2017-01-25 00:00:00,2022-05-25 02:30:06,18
275,14615342747560270,2017-01-25 00:00:00,2022-05-25 02:33:45,18
276,14615342747560270,2017-01-22 00:00:00,2022-05-25 02:43:17,18
277,14615342747560270,2017-01-25 00:00:00,2022-05-25 02:55:39,18
278,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:02:20,18
279,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:02:38,18
280,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:08:18,18
281,14615342747560270,2017-01-25 00:00:00,2022-05-25 03:24:24,18
282,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:25:24,18
283,14615342747560270,2017-01-22 00:00:00,2022-05-25 03:27:05,18
284,14615342747560270,2017-01-25 00:00:00,2022-05-25 03:27:59,18
285,14615342747560270,2017-01-25 00:00:00,2022-05-25 03:28:03,18
286,14615342747560270,2017-01-20 00:00:00,2022-05-25 03:43:42,18
287,14615342747560270,2017-02-05 00:00:00,2022-05-25 08:55:32,18
288,14615342747560270,2017-02-05 00:00:00,2022-05-25 08:57:10,18
289,14615342747560270,2017-02-05 00:00:00,2022-05-25 08:57:30,18
290,14615342747560270,2017-02-06 00:00:00,2022-05-25 09:49:50,18
291,14615342747560270,2017-01-19 00:00:00,2022-05-25 10:30:11,18
292,14615342747560270,2017-02-08 00:00:00,2022-05-25 11:07:37,18
293,14615342747560270,2017-01-26 00:00:00,2022-05-25 11:34:26,18
294,14615342747560270,2017-02-06 00:00:00,2022-05-25 11:42:18,18
295,14615342747560270,2017-02-07 00:00:00,2022-05-25 11:43:54,18
296,14615342747560270,2017-02-08 00:00:00,2022-05-25 11:45:32,18
297,14615342747560270,2017-02-07 00:00:00,2022-05-25 11:46:48,18
298,14615342747560270,2017-01-20 00:00:00,2022-05-25 12:58:15,18
299,14615342747560270,2017-01-20 00:00:00,2022-05-25 12:58:49,18
300,14615342747560270,2017-02-02 00:00:00,2022-05-25 13:22:44,18
301,14615342747560270,2017-02-03 00:00:00,2022-05-25 13:37:28,18
302,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:05:37,18
303,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:30:00,18
304,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:30:14,18
305,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:31:02,18
306,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:31:45,18
307,14615342747560270,2017-01-23 00:00:00,2022-05-25 14:33:27,18
308,14615342747560270,2017-01-27 00:00:00,2022-05-25 14:54:16,18
309,14615342747560270,2017-02-03 00:00:00,2022-05-25 14:54:46,18
310,14615342747560270,2017-01-27 00:00:00,2022-05-25 15:06:22,18
311,14615342747560270,2017-01-27 00:00:00,2022-05-25 15:08:05,18
312,14615342747560270,2017-02-12 00:00:00,2022-05-25 15:15:47,18
313,14615342747560270,2017-01-28 00:00:00,2022-05-25 15:36:36,18
314,14615342747560270,2017-02-08 00:00:00,2022-05-25 15:45:12,18
315,14615342747560270,2017-02-12 00:00:00,2022-05-25 15:45:49,18
316,14615342747560270,2017-01-23 00:00:00,2022-05-25 15:49:31,18
317,14615342747560270,2017-01-20 00:00:00,2022-05-25 17:06:32,18
318,14615342747560270,2017-01-21 00:00:00,2022-05-25 17:11:42,18
319,14615342747560270,2017-01-30 00:00:00,2022-05-25 18:10:07,18
320,14615342747560270,2017-02-05 00:00:00,2022-05-25 18:33:28,18
321,14615342747560270,2017-02-05 00:00:00,2022-05-25 18:35:58,18
322,14615342747560270,2017-02-05 00:00:00,2022-05-25 18:38:19,18
323,14615342747560270,2017-02-05 00:00:00,2022-05-25 18:49:18,18
324,14615342747560270,2017-02-05 00:00:00,2022-05-25 18:50:04,18
325,14615342747560270,2017-02-04 00:00:00,2022-05-25 19:42:57,18
326,14615342747560270,2017-02-04 00:00:00,2022-05-25 19:43:11,18
327,14615342747560270,2017-02-01 00:00:00,2022-05-25 19:46:15,18
328,14615342747560270,2017-02-03 00:00:00,2022-05-25 19:52:47,18
329,14615342747560270,2017-02-11 00:00:00,2022-05-25 19:53:24,18
330,14615342747560270,2017-02-03 00:00:00,2022-05-25 19:53:37,18
331,14615342747560270,2017-02-11 00:00:00,2022-05-25 19:54:37,18
332,14615342747560270,2017-02-03 00:00:00,2022-05-25 19:55:13,18
333,14615342747560270,2017-02-03 00:00:00,2022-05-25 19:56:09,18
334,14615342747560270,2017-02-11 00:00:00,2022-05-25 19:58:17,18
335,14615342747560270,2017-02-08 00:00:00,2022-05-25 19:58:42,18
336,14615342747560270,2017-01-25 00:00:00,2022-05-25 20:11:57,18
337,14615362915496210,2017-01-05 00:00:00,2022-05-25 20:31:22,18
338,14615342747560270,2017-02-05 00:00:00,2022-05-25 21:38:51,18
339,14615342747560270,2017-01-21 00:00:00,2022-05-25 23:34:50,18
340,14615342747560270,2017-01-22 00:00:00,2022-05-25 23:43:54,18
341,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:54:06,18
342,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:54:28,18
343,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:54:50,18
344,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:55:57,18
345,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:56:15,18
346,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:56:24,18
347,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:57:05,18
348,14615342747560270,2017-02-07 00:00:00,2022-05-25 23:57:59,18
349,14615342747560270,2017-01-21 00:00:00,2022-05-25 14:26:30,18
350,14615342747560270,2017-01-23 00:00:00,2022-05-25 23:50:09,18
351,1511450097286867,2017-02-02 00:00:00,2022-05-25 09:15:22,19
352,1511450097286867,2017-02-02 00:00:00,2022-05-25 09:17:42,19
353,14615215913165090,2017-01-20 00:00:00,2022-05-25 19:09:55,19
354,14615230806211460,2017-01-27 00:00:00,2022-05-25 10:20:40,20
355,14615230806211460,2017-01-24 00:00:00,2022-05-25 10:24:42,20
356,14615230806211460,2017-01-14 00:00:00,2022-05-25 10:44:49,20
357,14615230806211460,2017-01-12 00:00:00,2022-05-25 10:46:06,20
358,14615230806211460,2017-01-12 00:00:00,2022-05-25 10:46:07,20
359,14615230806211460,2017-01-26 00:00:00,2022-05-25 10:50:08,20
360,14615230806211460,2017-01-12 00:00:00,2022-05-25 10:50:49,20
361,14615230806211460,2017-01-09 00:00:00,2022-05-25 10:59:32,20
362,14615230806211460,2017-01-24 00:00:00,2022-05-25 11:04:55,20
363,14615230806211460,2017-01-17 00:00:00,2022-05-25 11:06:44,20
364,14615230806211460,2017-01-17 00:00:00,2022-05-25 11:09:12,20
365,14615230806211460,2017-01-18 00:00:00,2022-05-25 11:10:42,20
366,14615230806211460,2017-01-18 00:00:00,2022-05-25 11:10:44,20
367,14615230806211460,2017-01-03 00:00:00,2022-05-25 11:53:35,20
368,14615230806211460,2017-01-30 00:00:00,2022-05-25 11:56:24,20
369,14615230806211460,2017-01-14 00:00:00,2022-05-25 11:57:46,20
370,14615230806211460,2017-01-07 00:00:00,2022-05-25 12:02:59,20
371,14615230806211460,2017-01-30 00:00:00,2022-05-25 12:04:50,20
372,14615230806211460,2017-01-19 00:00:00,2022-05-25 12:10:35,20
373,14615230806211460,2017-02-02 00:00:00,2022-05-25 12:10:38,20
374,14615230806211460,2017-02-02 00:00:00,2022-05-25 12:11:32,20
