,Unnamed: 0,PUMA,YEAR,HHWT,GQ,PERWT,SEX,AGE,MARST,RACE,HISPAN,CITIZEN,SPEAKENG,HCOVANY,HCOVPRIV,HINSEMP,HINSCAID,HINSCARE,EDUC,EMPSTAT,EMPSTATD,LABFORCE,WRKLSTWK,ABSENT,LOOKING,AVAILBLE,WRKRECAL,WORKEDYR,INCTOT,INCWAGE,INCWELFR,INCINVST,INCEARN,POVERTY,DEPARTS,ARRIVES,sim_individual_id
24,797,17-1701,2012,57.0,1,8.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,10,1,1,3,2,4,3,3,1458,33870,0,-11,9860,105,1005,1152,997109
25,316,17-2801,2012,105.0,1,116.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,10,1,1,3,3,4,3,2,14651,36230,0,2,26780,477,1762,747,722363
26,109,39-5403,2012,5.0,1,50.0,1,21,5,1,0,0,3,2,1,1,1,1,5,1,10,1,1,3,3,5,2,2,11802,13100,0,28,16970,275,766,615,498930
27,415,39-2000,2012,2.0,1,4.0,1,21,5,1,0,0,3,2,2,1,1,1,7,3,29,1,1,4,1,3,1,1,0,0,0,-15,11860,501,22,0,12
28,999,17-2000,2012,76.0,1,15.0,1,22,6,1,0,0,3,2,1,2,1,1,7,3,20,1,1,1,1,3,1,1,0,7520,0,-17,0,34,0,0,479408
29,821,39-2500,2012,2.0,1,32.0,1,21,5,1,0,0,3,1,2,1,1,1,7,1,20,1,1,1,3,3,2,2,17055,4920,0,22,4280,447,94,0,17829
30,854,39-1500,2012,2.0,1,42.0,1,21,6,1,0,0,3,1,2,2,1,1,7,2,28,1,1,1,1,3,2,2,3913,1280,0,33,1800,34,23,0,323529
31,302,17-3422,2012,8.0,1,1.0,1,21,5,1,0,0,3,2,1,1,1,1,6,1,10,1,1,3,3,5,3,3,33759,24020,0,-35,40430,44,2007,634,1048821
32,620,39-2600,2012,76.0,1,127.0,1,21,5,1,0,0,3,1,1,1,1,1,6,1,10,1,1,1,3,5,2,2,0,24680,0,23,1490,15,634,535,891258
33,154,17-1001,2012,30.0,1,179.0,1,22,5,1,0,0,3,1,1,2,1,1,6,2,19,1,1,3,1,3,3,2,0,4020,0,2,2020,115,64,0,856858
34,400,17-2100,2012,165.0,1,112.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,10,2,1,3,3,5,3,2,30351,29790,0,29,15160,490,455,1065,999686
35,541,17-3108,2012,2.0,1,99.0,1,21,6,1,0,0,3,2,1,2,1,1,7,1,30,1,1,1,2,4,3,2,6770,42920,0,13,64080,322,87,1600,12
36,740,17-2601,2012,21.0,1,191.0,1,21,5,1,0,0,3,2,1,1,1,1,6,2,30,1,1,1,2,3,1,1,2572,0,0,52,1330,501,0,0,12
37,518,17-105,2012,90.0,1,1.0,1,21,5,1,0,0,3,2,2,2,1,1,8,1,10,2,2,3,2,5,3,2,7920,14120,0,6,20780,63,666,1189,1045351
38,673,17-2400,2012,5.0,1,25.0,1,21,6,1,0,0,3,2,1,2,1,1,6,1,21,1,1,1,1,4,3,2,1841,490,0,1,0,134,0,0,566989
39,356,17-700,2012,96.0,1,152.0,1,21,6,1,0,0,3,1,2,1,1,1,6,1,10,1,2,1,3,4,2,1,1084,40,0,49,3920,480,1130,0,454271
40,315,39-2900,2012,2.0,1,105.0,1,21,5,1,0,0,3,2,2,1,1,1,6,1,10,2,2,4,3,4,2,2,29450,24950,0,10,33210,501,1042,1376,12
41,782,39-5401,2012,2.0,1,171.0,1,21,5,1,0,0,3,1,1,1,1,1,6,3,30,1,1,1,2,3,1,1,0,0,0,12,2230,82,0,0,732357
42,803,17-3209,2012,46.0,1,175.0,1,21,5,1,0,0,3,2,1,1,1,1,6,3,17,1,1,3,1,4,2,3,12782,5250,0,42,240,467,668,46,276119
43,650,17-3108,2012,45.0,1,72.0,1,21,5,1,0,0,3,2,2,1,1,1,7,1,10,1,2,1,3,5,1,2,6968,25390,0,-23,52700,501,1081,1027,60099
44,301,17-104,2012,119.0,1,115.0,1,21,5,1,0,0,3,2,2,2,1,1,6,3,10,1,1,4,1,4,3,3,892,0,0,-4,3540,501,91,0,55344
45,206,39-1803,2012,127.0,1,77.0,1,21,5,1,0,0,3,1,1,1,1,1,6,1,10,1,2,2,3,4,2,3,76000,40780,0,7,2680,466,1257,1849,1106754
46,198,39-1805,2012,43.0,1,126.0,1,21,5,1,0,0,3,2,1,1,1,1,7,1,10,1,1,3,3,5,3,2,35754,8350,0,18,0,460,1367,666,600699
47,479,39-2200,2012,2.0,1,119.0,1,21,5,1,0,0,3,1,1,1,1,1,6,3,27,1,1,1,1,3,1,1,0,0,0,38,610,95,0,0,250589
48,513,39-1700,2012,5.0,1,116.0,1,21,5,1,0,0,3,1,1,2,1,1,9,1,10,1,2,4,2,5,3,3,21305,28910,0,-40,30180,501,1857,1599,638910
49,368,17-104,2012,122.0,1,27.0,1,21,6,1,0,0,3,1,1,2,1,1,6,1,10,1,2,3,3,3,2,3,9097,9730,0,-5,12850,481,1679,1247,647123
50,999,17-3409,2012,2.0,1,19.0,1,21,5,1,0,0,3,1,2,1,1,1,7,1,15,1,1,1,1,5,3,2,4093,15940,0,13,11930,0,0,1328,1136735
51,591,39-5403,2012,234.0,1,262.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,10,1,1,3,3,4,3,2,5232,46220,0,0,50370,492,1775,1359,152370
52,999,17-3202,2012,2.0,1,42.0,1,21,5,1,0,0,3,2,2,2,1,1,8,1,10,1,2,4,3,4,2,2,11873,46610,0,-40,6230,19,615,1372,262492
53,446,39-5401,2012,69.0,1,205.0,1,21,6,1,0,0,3,2,2,1,1,1,6,1,10,2,2,3,3,4,2,2,17065,25580,0,-15,11360,501,15,357,82009
54,270,17-2000,2012,2.0,1,8.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,10,2,2,3,2,5,3,2,18885,8920,0,24,26450,501,1040,1958,528930
55,877,17-104,2012,2.0,1,66.0,1,21,6,1,0,0,3,2,2,1,1,1,7,1,10,2,3,4,1,3,1,2,15855,25400,0,23,540,478,0,413,714806
56,791,39-1900,2012,189.0,1,132.0,1,21,6,1,0,0,3,2,1,1,1,1,5,1,10,1,1,1,1,4,2,2,0,11700,0,-18,5360,387,102,1312,597002
57,665,39-906,2012,5.0,1,102.0,1,21,5,1,0,0,3,1,1,1,1,1,5,2,17,1,2,1,1,2,2,1,13460,0,0,39,1980,0,72,0,12
58,182,17-104,2012,131.0,1,61.0,1,21,6,1,0,0,3,1,1,2,1,1,6,1,10,1,2,4,2,4,3,3,6036,24070,0,11,20580,7,1632,1166,326423
59,847,39-5000,2012,225.0,1,58.0,1,21,5,1,0,0,3,2,2,1,1,1,5,1,10,2,2,3,3,5,2,2,0,43740,0,-34,46060,501,1717,1692,1161139
60,379,39-2800,2012,2.0,1,142.0,1,21,5,1,0,0,3,2,1,1,1,1,7,1,17,1,1,1,1,3,1,3,0,1610,0,33,6830,501,117,0,331047
61,387,17-3203,2012,39.0,1,26.0,1,21,5,1,0,0,4,2,2,2,1,1,6,1,10,2,2,4,3,4,3,2,38832,19310,0,-22,75000,501,666,821,292813
62,999,17-1001,2012,124.0,1,1.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,10,2,2,4,3,5,3,2,18735,13590,0,36,40500,501,1028,444,948831
63,367,17-1105,2012,33.0,1,98.0,1,21,5,1,0,0,3,2,2,1,1,1,5,1,10,1,1,3,1,4,2,2,28629,6840,0,35,24220,0,1962,1140,12
64,421,17-2200,2012,2.0,1,1.0,1,21,5,1,0,0,3,1,1,1,1,1,7,1,10,1,2,4,3,4,3,2,52491,14810,0,-1,36560,501,827,1994,784539
65,952,39-1500,2012,20.0,4,60.0,1,21,5,1,0,0,3,2,1,1,1,1,7,2,20,1,1,1,2,3,1,1,0,0,0,40,0,64,8,0,1038693
66,497,39-2500,2012,125.0,1,251.0,1,21,5,1,0,0,3,2,1,1,1,1,6,1,10,2,1,3,2,4,2,3,11499,46340,0,16,9590,183,1129,813,305099
67,213,39-2000,2012,2.0,1,71.0,1,21,5,1,0,0,3,1,2,2,1,1,7,1,10,1,2,4,3,4,3,3,11751,24480,0,-36,54620,440,1593,1897,12
68,833,39-2900,2012,84.0,1,82.0,1,21,6,1,0,0,3,1,2,1,1,1,6,3,30,1,1,1,1,3,3,1,0,980,0,-26,2280,501,0,15,1278010
69,728,39-2700,2012,2.0,1,91.0,1,21,6,1,0,0,3,1,1,2,1,1,6,1,10,2,2,3,1,4,1,3,14649,3610,0,32,30750,90,101,1174,294555
70,678,17-2200,2012,14.0,3,55.0,1,21,5,1,0,0,3,1,2,1,1,1,6,1,18,1,1,1,3,5,2,3,1316,26350,0,2,4260,501,19,595,886227
71,102,39-4601,2012,2.0,1,65.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,18,1,2,3,1,5,3,3,4448,9950,0,37,2690,411,19,0,80151
72,999,39-5600,2012,113.0,1,55.0,1,21,1,1,0,0,3,1,1,1,1,1,5,1,10,1,1,3,3,4,2,2,5363,32020,0,-5,6960,459,746,522,871926
73,820,39-3600,2012,151.0,1,66.0,1,21,5,1,0,0,3,1,2,2,1,1,7,1,11,2,2,3,3,4,3,3,3854,24460,0,-45,72000,466,741,562,435942
74,999,17-3413,2012,2.0,1,125.0,1,21,5,1,0,0,3,2,1,1,1,1,6,1,29,1,1,1,1,5,3,3,19721,33730,0,25,4740,501,0,0,915327
75,398,39-4900,2012,2.0,1,1.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,28,1,1,1,1,3,3,1,0,0,0,27,730,127,7,0,506278
76,999,39-1500,2012,2.0,1,37.0,1,21,5,1,0,0,3,1,1,2,1,1,6,3,27,1,1,1,2,3,1,1,494,50,0,15,2140,4,22,0,626761
77,535,17-800,2012,116.0,1,44.0,1,21,5,1,0,0,3,2,1,1,1,1,6,1,10,1,1,3,3,5,3,2,35593,36400,0,-1,20440,501,1863,1280,301173
78,317,17-900,2012,2.0,1,228.0,1,21,5,1,0,0,3,2,1,1,1,1,7,1,10,1,2,3,3,5,3,2,22935,28560,0,30,16920,501,2255,1636,358485
79,830,17-2300,2012,9.0,1,99.0,1,21,6,1,0,0,3,1,2,1,1,1,6,1,10,2,2,4,3,5,2,2,46715,18700,0,-5,9650,501,790,2225,692470
80,999,39-2400,2012,2.0,1,105.0,1,21,6,1,0,0,3,1,2,1,1,1,0,1,28,1,1,1,1,4,1,2,0,490,0,19,3770,501,0,0,41365
81,202,17-104,2012,2.0,1,17.0,1,21,5,1,0,0,3,2,2,2,1,1,6,1,10,2,2,3,2,4,3,2,27430,38830,0,19,8910,482,1411,411,319901
82,594,39-1803,2012,106.0,1,138.0,1,21,5,1,0,0,3,1,1,2,1,1,6,1,10,2,2,3,1,4,2,3,1017,25620,0,-31,5560,501,875,665,404046
83,858,17-1300,2012,29.0,1,59.0,1,21,5,1,0,0,3,2,1,1,1,1,6,1,30,1,1,1,1,2,1,2,0,3010,0,21,0,233,0,0,183562
84,806,39-1700,2012,91.0,1,223.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,10,2,1,3,3,5,3,2,19266,41060,0,5,14210,288,1199,1755,729370
85,946,17-3525,2012,2.0,1,1.0,1,21,5,1,0,0,3,1,1,2,1,1,6,1,10,1,1,1,1,5,2,2,7462,2250,0,0,3330,49,44,1253,310945
86,999,39-1700,2012,75.0,1,13.0,1,21,5,1,0,0,3,2,1,1,1,1,6,1,10,1,2,3,2,4,3,3,25831,43980,0,31,25990,0,2049,1051,1185078
87,408,17-104,2012,2.0,2,124.0,1,21,5,1,0,0,3,2,1,1,1,1,0,2,30,1,1,1,1,4,3,1,0,11220,0,-14,3760,84,87,0,12
88,810,17-2200,2012,56.0,1,63.0,1,21,6,1,0,0,3,1,1,1,1,1,6,1,29,1,1,3,1,3,1,2,2087,21580,0,-5,0,455,5,0,1042110
89,100,39-2800,2012,2.0,1,35.0,1,21,5,1,0,0,3,1,1,1,1,1,5,1,28,2,1,1,1,3,3,3,3707,0,0,14,23180,501,46,0,665287
90,635,39-1200,2012,2.0,1,63.0,1,21,1,1,0,0,3,2,1,2,1,1,7,1,10,2,1,3,2,5,3,3,4359,26960,0,31,2680,195,0,1432,913139
91,313,17-1500,2012,2.0,2,106.0,1,21,6,1,0,0,3,1,2,1,1,1,6,3,28,1,1,1,1,3,1,1,0,1050,0,-1,3430,0,37,1,12
92,828,17-600,2012,2.0,1,1.0,1,21,6,1,0,0,3,1,1,2,1,1,5,1,10,1,1,4,1,5,3,2,32673,3570,0,-37,74450,501,2255,400,1278010
93,829,39-4105,2012,49.0,1,104.0,1,21,1,1,0,0,3,2,1,1,1,1,10,1,10,1,1,3,3,5,2,2,4163,20150,0,33,3290,0,1114,1192,208643
94,721,39-2000,2012,57.0,1,179.0,1,21,6,1,0,0,3,1,1,1,1,1,5,3,28,1,1,1,2,4,1,1,0,560,0,16,2650,58,61,0,510658
95,708,17-1001,2012,157.0,1,114.0,1,21,3,1,0,0,3,2,1,2,1,1,3,1,10,2,2,1,2,4,2,3,0,40540,0,-5,73610,375,1005,468,10218
96,639,17-202,2012,13.0,1,113.0,1,21,5,1,0,0,3,1,1,1,1,1,7,1,10,1,1,1,2,5,1,2,9737,8830,0,0,3970,14,1831,1299,12
97,741,39-3700,2012,84.0,1,86.0,1,21,5,1,0,0,3,2,2,2,1,1,6,1,10,2,2,3,2,4,1,3,3334,26320,0,-29,32690,394,1895,1482,12
98,923,39-300,2012,50.0,1,315.0,1,21,5,1,0,0,3,2,1,2,1,1,5,1,10,1,1,3,3,4,2,2,0,26990,0,-25,10260,471,1752,846,424433
99,768,17-3208,2012,10.0,1,239.0,1,21,6,1,0,0,3,1,2,2,1,1,6,1,10,2,2,4,3,5,3,2,40636,27240,0,7,15040,501,1980,636,674422
100,365,17-401,2012,2.0,1,106.0,1,21,6,1,0,0,3,2,1,1,1,1,5,1,10,1,1,3,3,4,2,3,14929,38720,0,-28,29420,134,1192,1798,1197459
101,580,17-2100,2012,2.0,1,11.0,1,21,5,1,0,0,3,2,2,2,1,1,6,3,10,1,1,1,1,4,3,2,0,13450,0,6,2970,0,0,1603,1278010
102,589,39-1700,2012,59.0,1,19.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,10,1,1,3,1,5,2,2,4356,24630,0,40,25160,342,506,1731,686238
103,611,39-1803,2012,126.0,1,59.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,10,1,2,4,3,3,1,3,6451,30790,0,-41,75000,501,1110,1044,859788
104,561,39-1801,2012,23.0,1,73.0,1,21,5,1,0,0,3,2,2,1,1,1,6,3,28,1,1,1,3,3,1,1,0,0,0,-15,5600,84,83,77,70348
105,774,39-4000,2012,20.0,1,221.0,1,22,5,1,0,0,3,1,2,1,1,1,7,2,28,2,1,1,3,3,3,1,3091,0,0,28,3500,499,71,38,430387
106,109,17-104,2012,12.0,1,176.0,1,21,6,1,0,0,3,2,1,2,1,1,7,1,10,1,2,3,2,5,2,3,16024,45330,0,26,64770,501,1680,769,32370
107,687,39-200,2012,146.0,2,1.0,1,21,6,1,0,0,3,2,1,2,1,1,6,1,10,1,1,4,1,5,3,3,3464,29660,0,-40,14270,192,1014,324,856866
108,150,39-4000,2012,2.0,1,85.0,1,21,6,1,0,0,3,1,1,1,1,1,7,3,30,1,1,1,1,4,2,1,0,3700,0,6,3280,501,0,0,147567
109,180,17-3501,2012,125.0,1,27.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,10,1,2,3,2,5,3,3,20585,33320,0,8,6580,501,891,1633,750635
110,494,17-3601,2012,30.0,1,117.0,1,22,5,1,0,0,3,2,2,2,1,1,5,1,10,2,2,3,3,5,3,3,15041,34970,0,-7,7860,501,1906,1905,12
111,461,39-1700,2012,140.0,1,120.0,1,21,5,1,0,0,3,2,2,2,1,1,7,1,10,1,2,3,3,5,3,2,10252,36930,0,-8,41750,420,397,1150,944666
112,470,39-4700,2012,2.0,1,175.0,1,21,5,1,0,0,3,1,2,2,1,1,7,1,10,1,1,1,1,5,3,3,4440,28720,0,26,12440,0,1811,2024,12
113,661,39-1804,2012,30.0,1,30.0,1,21,5,1,0,0,3,1,1,1,1,1,10,1,10,1,1,3,3,5,2,3,58402,40400,0,4,2270,501,1449,880,53183
114,790,17-1205,2012,11.0,1,67.0,1,21,5,1,0,0,3,2,2,1,1,1,7,2,30,1,1,1,2,3,2,2,6073,4400,0,35,4660,0,0,0,1087294
115,229,17-900,2012,28.0,1,10.0,1,21,5,1,0,0,3,1,1,1,1,1,4,3,30,1,1,1,1,4,2,3,12724,0,0,1155,620,465,0,0,697632
116,750,17-3310,2012,73.0,1,170.0,1,21,5,1,0,0,3,1,1,1,1,1,6,1,10,1,1,3,3,5,2,2,22906,7420,0,1,8250,501,2054,834,677288
117,653,17-3310,2012,2.0,1,93.0,1,22,5,1,0,0,3,2,2,1,1,1,7,3,18,1,1,1,2,4,1,2,4917,0,0,18,430,501,32,0,845774
118,271,39-2300,2012,12.0,1,1.0,1,21,5,1,0,0,3,1,1,2,1,1,6,1,11,1,2,4,3,4,3,3,9267,9330,0,-35,4430,487,231,1324,130381
119,576,17-202,2012,41.0,1,261.0,1,21,5,1,0,0,3,2,1,1,1,1,7,1,10,1,2,2,3,4,2,2,9590,35230,0,1,10520,409,1874,1472,473471
120,574,39-4107,2012,23.0,1,86.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,11,1,2,3,3,4,2,2,5220,4010,0,-21,60050,191,476,471,173470
121,678,39-1700,2012,2.0,1,101.0,1,21,5,1,0,0,3,1,1,2,1,1,6,3,29,1,1,1,1,3,1,1,0,0,0,32,400,110,0,0,789636
122,360,39-3800,2012,92.0,1,269.0,1,21,5,1,0,0,3,1,2,1,1,1,7,1,10,1,1,1,1,4,1,2,10630,9040,0,33,4370,501,532,14,12
123,948,39-2000,2012,96.0,4,36.0,1,21,6,1,0,0,3,1,2,2,1,1,6,3,10,1,1,1,1,3,3,3,4829,9840,0,-25,5270,278,108,1160,25606
124,372,39-3200,2012,99.0,1,220.0,1,21,6,1,0,0,3,2,1,2,1,1,5,1,10,2,2,3,1,4,3,2,2756,10120,0,-23,13550,225,100,346,705400
125,773,39-4106,2012,2.0,1,138.0,1,21,6,1,0,0,3,1,1,1,1,1,6,3,27,1,1,1,1,4,1,1,0,2280,0,-7,530,90,0,0,93390
126,394,17-202,2012,36.0,1,146.0,1,21,1,1,0,0,3,1,1,2,1,1,6,1,20,1,1,1,3,5,3,2,1056,1600,0,16,6100,501,2206,26,12
127,529,17-3502,2012,2.0,1,135.0,1,21,6,1,0,0,3,2,1,1,1,1,7,1,10,2,1,3,3,4,2,2,14874,11960,0,-5,6490,476,1773,1548,295594
128,613,17-1900,2012,24.0,1,64.0,1,21,5,1,0,0,3,2,2,2,1,1,6,1,10,2,2,3,2,4,3,2,5498,26300,0,10,30380,501,1122,935,12
129,999,17-1900,2012,87.0,1,1.0,1,21,5,1,0,0,3,2,1,1,1,1,7,1,10,1,1,3,3,5,3,2,12583,10450,0,2,46470,501,1995,327,580535
130,374,17-2801,2012,2.0,1,164.0,1,21,6,1,0,0,3,2,2,2,1,1,6,1,10,1,2,1,3,5,2,2,18119,30680,0,14,20440,322,1072,1791,52662
131,999,17-600,2012,78.0,3,68.0,1,21,5,1,0,0,3,2,1,2,1,1,6,1,10,2,1,3,3,5,2,2,20228,32250,0,-12,14360,420,678,991,135568
132,797,39-4603,2012,23.0,1,22.0,1,21,5,1,0,0,3,1,1,1,1,1,6,1,10,1,2,3,1,5,2,2,47498,51460,0,8,32700,473,1700,453,949960
133,944,39-2700,2012,2.0,1,114.0,1,21,6,1,0,0,3,1,1,1,1,1,6,2,28,1,1,1,1,2,2,1,0,80,0,-8,990,501,27,1031,940869
134,272,17-3502,2012,2.0,1,62.0,1,22,6,1,0,0,3,2,1,2,1,1,6,1,10,2,1,3,1,4,2,3,0,3540,0,5,3910,272,41,10,872794
135,976,17-3207,2012,59.0,1,133.0,1,21,6,1,0,0,3,1,2,1,1,1,7,1,10,1,2,3,1,4,1,2,2021,12030,0,6,0,212,751,1521,12
136,863,39-4105,2012,20.0,1,3.0,1,21,6,1,0,0,3,2,2,1,1,1,6,1,10,1,2,4,3,4,2,2,22456,9950,0,-22,21680,501,1148,1241,615531
137,544,17-3421,2012,85.0,1,30.0,1,21,5,1,0,0,3,2,1,2,1,1,7,1,10,1,2,3,3,5,3,3,9630,30430,0,1,32420,489,1104,464,662210
138,576,17-3602,2012,101.0,1,83.0,1,21,6,1,0,0,3,2,1,2,1,1,6,1,11,1,1,4,3,5,1,2,9900,28740,0,-24,9650,501,1251,845,670296
139,787,17-2801,2012,93.0,1,103.0,1,21,6,1,0,0,3,2,2,1,1,1,6,1,10,2,2,3,3,5,2,2,1836,34440,0,37,18990,501,1204,1109,108017
140,47,39-2300,2012,2.0,1,72.0,1,21,5,1,0,0,3,1,2,1,1,1,7,3,29,1,2,1,2,4,1,2,15378,4200,0,19,3380,501,0,1699,138069
141,829,17-1105,2012,91.0,2,167.0,1,21,6,1,0,0,3,1,1,2,1,1,6,2,19,1,1,1,1,4,3,1,42,3150,0,14,1690,501,128,0,138506
142,297,17-1900,2012,39.0,1,77.0,1,21,5,1,0,0,3,2,1,1,1,1,7,1,20,2,2,1,2,4,3,1,2954,13940,0,15,3100,334,0,2005,994143
143,512,17-3601,2012,132.0,1,128.0,1,21,5,1,0,0,3,2,1,1,1,1,7,1,10,2,1,3,3,5,3,3,1182,32950,0,35,10040,438,1436,539,59772
144,428,17-202,2012,36.0,1,1.0,1,21,5,1,0,0,3,2,1,1,1,1,9,1,10,2,2,3,2,5,3,3,8448,22950,0,1,64650,501,2255,1224,244584
145,861,39-801,2012,2.0,1,64.0,1,21,5,1,0,0,3,1,1,2,1,1,6,1,10,2,2,4,3,5,3,3,7986,11560,0,-14,20260,106,1119,1356,12
146,249,39-2300,2012,83.0,1,90.0,1,21,6,1,0,0,3,1,1,2,1,1,6,1,10,1,1,3,3,4,3,2,14604,40510,0,33,60530,313,1540,1465,116786
147,996,39-4103,2012,192.0,1,26.0,1,21,6,1,0,0,3,2,1,1,1,1,6,2,17,2,1,1,1,4,3,3,10985,1910,0,-22,17320,501,31,0,283338
148,999,39-1600,2012,2.0,1,124.0,1,21,5,1,0,0,3,2,1,1,1,1,5,3,29,1,1,1,1,4,3,1,0,0,0,34,1180,501,0,18,574154
149,906,39-3100,2012,81.0,1,85.0,1,21,5,1,0,0,3,1,1,1,1,1,6,3,28,1,1,3,2,5,2,2,4529,10290,0,8,75000,501,0,990,753583
150,734,17-3108,2012,60.0,1,62.0,1,21,5,1,0,0,3,2,2,1,1,1,7,1,10,2,2,3,3,4,3,2,5853,20450,0,26,3690,436,1540,1181,104694
151,843,39-1802,2012,14.0,1,420.0,1,21,5,1,0,0,3,1,1,2,1,1,5,1,10,2,2,3,3,4,3,3,14290,43760,0,-29,29560,106,248,1429,1122404
