,CHIAVE_NUM_CHIAMANTE,DATA_CHIAMATA,ORA_MIN_CHIAMATA,COD_CELLA_CHIAMATA
58,14613615462392188,20170202,150019,10
59,14607372038404378,20170126,151114,119
60,14611586996415698,20170113,231138,52
61,1527126818015994,20170108,174601,10
62,14611499357977202,20170121,155256,181
63,14608958654241592,20170107,201816,227
64,14625085358329302,20170118,225213,331
65,14613118795070626,20170109,102832,59
66,1451234350689917,20170121,165644,250
67,14613596766183224,20170122,135435,31
68,14614600429262544,20170123,212240,17
69,14604433778489222,20170203,154453,-10
70,1484072856380188,20170115,131149,53
71,14618460546414766,20170103,161553,83
72,14602388218409304,20170125,132349,366
73,14613311636853134,20170112,163030,162
74,14611286063462356,20170117,234518,508
75,14604869763868712,20170205,100319,174
76,14614762251849886,20170202,164956,350
77,14605745788547102,20170107,203038,187
78,14601143737354194,20170125,161703,74
79,14608577541181894,20170121,214857,357
80,14621223497289384,20170103,170117,335
81,14597491390956240,20170126,202053,357
82,14617049623283230,20170101,233728,312
83,14615466564102260,20170122,132418,589
84,14624030058648412,20170103,131747,65
85,14625206980506404,20170124,212839,728
86,14607181322369604,20170209,152711,151
87,1474173910392618,20170112,124320,26
88,14617925169446844,20170201,173029,20
89,14613235594028844,20170114,161204,125
90,14617543331394596,20170128,151514,102
91,1632266407635948,20170114,183237,376
92,14624188075517164,20170210,190933,175
93,1496966481881088,20170124,185134,49
94,1573459030144595,20170210,162447,185
95,14607269538439106,20170122,125904,51
96,14602047525079116,20170127,143252,41
97,14614739734661058,20170122,162403,372
98,14616295384717562,20170130,150211,153
99,14607959846216502,20170126,115934,89
100,14612065392382464,20170210,185316,570
101,14608395105618842,20170206,165606,16
102,14608624824874370,20170124,132911,207
103,14607943841899296,20170206,083110,104
104,14621908727821534,20170122,165717,179
105,14598317345528960,20170208,174219,350
106,1711224452299589,20170101,154000,22
107,14620297569887036,20170117,130754,86
108,14614698011446472,20170206,150430,103
109,14616895836905184,20170119,135844,35
110,14605550754064172,20170122,224449,364
111,14622658787587908,20170211,203829,667
112,14603667957273224,20170131,121423,80
113,14598460654468272,20170203,152855,38
114,14620478992626634,20170127,180553,538
115,14622244639285968,20170211,162212,576
116,14630089831258366,20170113,142535,26
117,14610612475476932,20170111,225806,148
118,14585680228488628,20170124,165946,369
119,14599645204993912,20170131,174725,338
120,14612241665672940,20170108,145521,128
121,14614212137004324,20170209,131434,113
122,14607639581331890,20170112,170118,673
123,14614626187954106,20170101,102043,-11
124,14620267884904618,20170202,150240,536
125,1586413695141274,20170120,160356,378
126,14616595738891202,20170114,133759,222
127,14612251738113574,20170121,160607,5
128,14610166584382122,20170105,183959,203
129,14611601138201116,20170123,140631,214
130,14613543609033676,20170130,110547,206
131,14614586132484944,20170117,201715,146
132,1553984380467432,20170114,134931,144
133,14612219683531242,20170122,110428,54
134,14606883163029680,20170203,104228,347
135,14613345987190508,20170123,155844,342
136,14602073676010028,20170128,152050,120
137,14616127046140706,20170201,104824,359
138,14599486342027016,20170126,092802,14
139,14615620102074360,20170110,154352,289
140,14610373945051198,20170208,144908,118
141,14617370065395536,20170115,171755,42
142,14596245972563548,20170202,154020,328
143,14608930007682184,20170120,103734,320
144,14613944060998880,20170106,135305,352
145,14613534533498824,20170205,163412,242
146,14623399408338556,20170201,082819,259
147,14601352342227326,20170118,110316,375
148,14598944290467204,20170211,140650,35
149,14631033065929674,20170103,174522,108
150,1498182302723125,20170115,103224,200
151,14609584149194736,20170210,125956,105
152,14621964696983834,20170201,095803,171
153,14613416938000578,20170104,232910,284
154,14620713610258714,20170117,165023,342
155,1505403534847239,20170113,135928,95
156,14605254852736356,20170116,162843,35
157,14613140460828070,20170122,082409,19
158,14608932887960418,20170202,122941,364
159,1533908748627758,20170122,200659,93
160,1521376283635623,20170116,182614,33
161,14609987305441228,20170105,163207,39
162,14614786550218066,20170123,135325,176
163,14602499110434108,20170103,234719,264
164,14614140236056892,20170103,110526,770
165,14610399267606738,20170126,171855,254
166,14612737688903114,20170116,143215,28
167,1522073358695567,20170122,172250,367
168,14618119750686354,20170210,152933,89
169,14599442149316812,20170127,181705,394
170,14623302264588048,20170102,210229,176
171,14614884240051408,20170203,161343,334
172,14611420518565534,20170203,113416,182
173,14611490491341288,20170205,164519,89
174,14610077716180346,20170129,221337,357
175,14608107495265130,20170208,164535,7
176,14593705892735062,20170201,175541,17
177,14613280401620688,20170120,152446,396
178,14615573146047996,20170114,153606,18
179,14605290378355904,20170126,182836,11
180,14606096770929550,20170129,175221,294
181,14622064840477170,20170205,172406,210
182,1392477308288237,20170122,145730,98
183,1553122495821036,20170111,174504,159
184,14624035819204880,20170107,210111,30
185,14610015118045874,20170110,185154,27
186,1517404700080801,20170101,162103,358
187,14607871861199402,20170118,214616,337
188,14607945803219114,20170124,231514,268
189,1554958429178254,20170103,181839,266
190,14616901203130032,20170106,125312,108
191,14615904743535992,20170118,145618,176
192,14611581534192516,20170206,163027,117
193,14612110808948358,20170118,140135,673
194,14619202390692906,20170128,180420,18
195,14605717902753982,20170204,104850,129
196,14609675471343682,20170112,174447,60
197,14621590321858520,20170208,191806,659
198,14612877595891192,20170123,171645,1
199,14627377696158534,20170126,190241,141
200,14612059231422688,20170209,153359,650
201,1504042741574605,20170104,124940,366
202,1549391255643657,20170201,105331,191
203,14609306418956788,20170128,200659,-3
204,14614567913806156,20170131,141141,342
205,14613858673598252,20170116,201102,369
206,14618031045763796,20170116,144728,25
207,14604281733537374,20170119,185900,71
208,14599022295595910,20170127,212526,269
209,14615497511955076,20170129,172117,366
210,14624075660646986,20170130,144927,125
211,14608881516872190,20170109,172740,7
212,1474964956715952,20170112,134416,21
213,14617818273906550,20170206,161035,203
214,14605687608633414,20170117,145836,325
215,14611088195961912,20170201,160639,699
216,14619666786984610,20170114,133752,139
217,14611065128136484,20170120,132026,29
218,14611552185286318,20170127,161440,243
219,1487829554352026,20170205,131841,629
220,14610574771925940,20170113,204027,36
221,14609763800970186,20170105,132701,2
222,14608346368659274,20170115,173340,132
223,1461437182228087,20170115,142454,18
224,14621434436316892,20170114,133207,636
225,14605602312226078,20170109,204158,325
226,14612510658257352,20170103,224739,46
227,14612082607755582,20170119,153433,33
228,14605624541830150,20170117,193949,-2
229,1637084272743041,20170208,194527,212
230,14616005911750010,20170129,141221,357
231,14592548098340090,20170122,152427,41
232,14607486469731880,20170117,130839,462
233,14613828350432034,20170109,181809,354
234,14617199072013456,20170118,145850,131
235,14614873225063024,20170211,135909,473
236,14611107358214074,20170131,125201,346
237,14611285330593020,20170118,134456,343
238,14610659707313896,20170118,182908,362
239,14604153735758062,20170128,155155,826
240,14608965690181062,20170122,174649,150
241,14608552561266564,20170105,081728,362
242,14607674669789792,20170129,233520,99
243,14614538508285556,20170124,181642,341
244,14613573652409876,20170106,154648,352
245,14609441247879122,20170120,151408,64
246,14606664792254188,20170211,163509,98
247,14606873872360100,20170124,174447,122
248,14612686684905954,20170210,145345,364
249,14613673901583430,20170106,104721,846
250,14622938080711562,20170111,122130,244
251,14614033735832816,20170203,143252,48
252,14614646902917790,20170104,233329,120
253,14593271977637604,20170115,181722,44
254,14622431322406096,20170203,154325,103
255,1474493367835507,20170111,121708,4
256,1448230261283800,20170115,224438,318
257,1404061356513783,20170122,205200,385
258,14608283626117052,20170118,125806,239
259,14598202578125238,20170103,101807,353
260,14609782352771400,20170103,154652,7
261,1467520129343283,20170107,064946,691
262,14628284477062294,20170206,151819,323
263,14618351356104028,20170211,151014,482
264,14612789005017938,20170131,155356,622
265,14611246155067564,20170209,104430,48
266,14616271673703294,20170208,183116,342
267,14616227107420084,20170121,221126,27
268,1492826050687282,20170118,153331,103
269,14603376865379914,20170203,233502,334
270,14614666441696752,20170104,163938,365
271,14610151170823898,20170117,182551,45
272,14627346601231346,20170129,143954,205
273,14622219235336968,20170202,133707,73
274,14624163952858756,20170211,181230,97
275,14610417056016068,20170131,201043,300
276,14612517459862426,20170116,095711,27
277,14614169751770452,20170113,171132,31
278,14609200877895558,20170208,120313,522
279,14629766512806220,20170108,232739,100
280,14606149746913010,20170127,201128,21
281,14613272513347290,20170102,142503,27
282,14611777257894256,20170105,072050,337
283,14613161899471506,20170108,142655,172
284,14597820487031226,20170110,084004,99
285,1440448303168679,20170124,201347,309
286,14620202963446354,20170204,144311,512
287,14597082934945286,20170127,125856,151
288,14625434355105174,20170201,094610,269
289,14615126210889248,20170122,171608,242
290,14613377895067694,20170122,112501,540
291,14606774350476492,20170127,135006,45
292,14613978011917544,20170109,235636,172
293,14615068271299594,20170123,140526,22
294,14619023879738688,20170208,133336,685
295,14611252982928592,20170129,224038,39
296,14597806396773118,20170115,150222,44
297,14609942519018248,20170204,124407,151
298,14602949237270816,20170205,154330,39
299,14623614770838036,20170203,185926,221
300,14614109049315914,20170211,141104,51
301,14608775625950364,20170115,144342,76
302,14621671005094608,20170211,170828,593
303,14617194249779170,20170205,161435,155
304,14608073974287726,20170120,132243,146
305,14616447384049690,20170201,221336,164
306,1546800745828272,20170111,154901,59
307,14600561564069958,20170103,184346,88
308,1566766579137948,20170107,230152,-2
309,14610153287382048,20170211,172347,356
310,14619423375248692,20170104,145526,139
311,14617021820688666,20170109,143829,10
312,14614991338254852,20170202,133555,117
313,14618538388756554,20170201,164623,663
314,14610631100138420,20170112,095928,358
315,14608774295429858,20170102,170339,110
316,1504577490224327,20170120,121051,343
317,14618435570437830,20170130,220158,342
318,14600912627189466,20170127,173210,120
319,14607012359393324,20170128,145711,246
320,14612432276027496,20170119,150427,363
321,14596407335097332,20170203,133813,368
322,14601337491859330,20170127,192012,317
323,14600002817661328,20170113,160010,381
324,14608073098651636,20170128,100352,122
325,14636757169942778,20170110,164327,43
326,14618780484740940,20170123,171415,36
327,1523342088279756,20170202,155647,28
328,14603228286870488,20170120,170252,305
329,14619212135918702,20170111,172423,11
330,14614114659310892,20170111,181916,82
331,14613449498502338,20170116,183422,74
332,1469055201550977,20170122,144235,495
333,14618506647932880,20170202,165451,140
334,14616420797680180,20170211,142304,672
335,14624044627421292,20170208,110154,283
336,14598268208822480,20170128,162321,106
337,14601205864194278,20170131,162153,57
338,14614681711298500,20170113,201208,648
339,14610089488694048,20170115,114822,108
340,14626959463742836,20170102,233139,128
341,1450796323373415,20170102,172832,789
342,14602901049717100,20170204,103450,116
343,1490230113203941,20170111,210215,255
344,14616014999592342,20170207,140315,130
345,14621394820019596,20170105,111554,219
346,14610886305721004,20170113,143138,336
347,1576793028882536,20170113,171421,854
348,14605004191074938,20170128,140520,193
349,14626946641647342,20170209,184240,335
350,14613974906986798,20170118,143151,115
351,14611174932836564,20170127,153356,27
352,14605988176300784,20170124,160828,369
353,14619286016236922,20170126,180825,358
354,1538955662773829,20170110,232628,146
355,1456510363217400,20170119,223330,330
356,14613574365423146,20170129,160836,17
357,14595445576849960,20170128,175555,125
358,14615449227305608,20170121,203050,351
359,14620971298998216,20170129,232604,173
360,14598384707806416,20170125,181826,311
361,14607650769650600,20170129,133444,29
362,1523401482060171,20170104,225313,36
363,14613059828298794,20170118,115701,135
364,14615160486694582,20170116,165720,37
365,14601868895316704,20170128,154015,38
366,14604543349183104,20170127,144056,146
367,1542044770648354,20170103,182257,-1
368,14606799215522020,20170123,125255,257
369,14614721447593714,20170121,151422,547
370,14618303938506184,20170128,191614,343
371,14606384647781202,20170125,143541,653
372,14610248932245740,20170110,234519,139
373,14633134991636808,20170211,154208,45
374,14606265169402804,20170110,170444,185
375,14604666912988060,20170120,183932,319
376,1519986452792942,20170108,145822,296
377,14603420061676638,20170209,132556,63
378,14605218013662672,20170113,121043,113
379,14613751074070172,20170210,162905,17
380,14619203606671808,20170207,135924,126
381,14602216014791812,20170127,203136,153
382,14604045966879074,20170128,190427,103
383,14618159043379008,20170207,162133,238
384,14617713695782460,20170115,191903,332
385,14614271269106620,20170123,153328,95
386,14596766087273184,20170201,170305,385
387,14618344260432264,20170121,194544,29
388,14622996200892952,20170102,105732,302
389,1521967916857767,20170126,141957,100
390,14613659370225284,20170126,171225,707
391,1495848570944478,20170110,101941,101
392,14598361754850790,20170130,212127,276
393,14614990688440486,20170120,175351,126
394,14622145658275028,20170111,123428,616
395,14606728132119380,20170108,134051,136
396,14615086354411504,20170118,142618,43
397,14609790494086564,20170120,193147,580
398,14607532545650438,20170208,122340,144
399,14612122877497950,20170205,170335,30
400,14605726094611856,20170131,120634,106
401,14606222643289326,20170124,074556,295
402,14619881438275916,20170120,153805,663
403,14610546694136150,20170210,175758,381
404,14592987662406210,20170204,143656,358
405,14621534301497108,20170109,185907,144
406,14609251766530618,20170110,175624,13
407,14615178688624942,20170209,134423,178
408,14609556890262534,20170111,154827,239
409,14619221343553828,20170122,224206,343
410,14623789913153262,20170202,133659,159
411,14608052738471540,20170104,104907,26
412,1365574999503623,20170115,120507,122
413,14619354616154444,20170113,142020,361
414,14620054239216378,20170116,175602,229
415,14614420993524370,20170201,144122,343
416,14616572034276822,20170125,233039,161
417,14616343262122814,20170210,152338,107
418,14610959213584298,20170118,211647,349
419,14607716930718128,20170130,114425,71
420,14616858106770036,20170109,191508,8
421,14608897913059520,20170210,144536,529
422,14628547223026876,20170121,173046,190
423,14596191526903020,20170211,095208,131
424,14611062623318404,20170110,155911,17
425,14605356640508856,20170211,171311,107
426,14620748124367606,20170119,194606,160
427,14627475273788694,20170119,152919,174
428,14620121823028452,20170122,140605,14
429,14611596311700236,20170125,181055,507
430,14618324563215024,20170118,194921,490
431,14614803816626196,20170121,124153,170
432,14604711067627130,20170124,164947,7
433,14618050698674112,20170121,140806,51
434,14621102123231054,20170117,153738,168
435,14607097745727304,20170125,155303,636
436,14611798654856364,20170124,182006,34
437,14601620605880794,20170117,114141,24
438,14613257502817970,20170118,153939,35
439,14612964073652390,20170209,143313,663
440,14614591335676722,20170104,082256,345
441,14608921014361290,20170210,130923,42
442,14589163970960482,20170124,143604,29
443,14616414228030056,20170123,180648,85
444,14598515872053866,20170119,135738,196
445,14607844179546330,20170211,125244,731
446,1638958855740098,20170115,164757,201
447,14608790795328208,20170201,130338,48
448,1448858297613698,20170114,160024,789
449,14619779547120592,20170124,122705,337
450,14613025057373844,20170101,181151,255
451,14613468673554276,20170208,114904,232
452,14609882330852222,20170129,145042,33
453,14615234941336168,20170121,173937,24
454,14600985563606112,20170117,233539,285
455,1422171899718863,20170207,215714,42
456,14607688244774788,20170129,172038,345
457,14618263512212686,20170126,230641,368
458,14607773200511110,20170201,143253,377
459,14620991424843916,20170109,120700,325
460,14615592488768820,20170122,190731,238
461,14615612492462792,20170209,130402,162
462,14610922408971556,20170115,113402,341
463,14619923673276496,20170102,201017,649
464,14617847850419056,20170131,131801,366
465,1469081637486667,20170112,193931,21
466,14604195650764194,20170114,193916,631
467,14602649115954674,20170201,190409,51
468,14609561550038100,20170201,162431,163
469,14614904027072216,20170112,155528,238
470,14600966974390164,20170124,132656,329
471,14617459751962602,20170114,181721,175
472,1474643441403233,20170131,114611,108
473,14614526188581348,20170113,194135,37
474,14615847302030006,20170131,154605,518
475,14607588990701918,20170114,114518,340
476,14618270503845232,20170124,230335,347
477,14620263871353738,20170129,151705,58
478,14587354652115246,20170117,181744,20
479,14614406964967758,20170125,152259,693
480,14612218047457062,20170125,134556,311
481,14612355612906276,20170123,221901,7
482,14615891470002178,20170121,161419,344
483,14612826634067658,20170201,144801,371
484,14602120041400486,20170108,144619,36
485,14621562482669718,20170209,161135,696
486,14617693181184530,20170117,123801,221
487,14604211844124274,20170131,121548,110
488,14612194152569060,20170208,150158,776
489,14615892434252114,20170209,180716,834
490,14609380578244526,20170121,213537,292
491,1411877001000183,20170111,235503,25
492,14597386149212894,20170126,182251,135
493,1449259068488554,20170112,172527,57
494,14616336490301840,20170128,133524,523
495,14614655155738712,20170114,145226,715
496,14609013128127270,20170209,190605,688
497,14622638471386536,20170207,184142,189
498,14603379332126862,20170113,154152,349
499,14606841467917170,20170204,145304,14
500,14612289589354312,20170121,203250,32
501,14615402532751630,20170102,161042,171
502,14618328716907062,20170119,145311,355
503,1279996395762530,20170105,200455,101
504,1429988861938553,20170104,082915,109
505,14616839980971688,20170127,120937,212
506,14615336606356954,20170108,125818,52
507,14609318979149132,20170111,164216,328
508,14612106126527032,20170102,234418,179
509,1604183415628694,20170117,204353,74
510,14597130559308774,20170203,172925,508
511,14609611133095812,20170211,151259,369
512,14610875682233520,20170126,154851,65
513,14602835106573996,20170120,163956,37
514,14617090256178272,20170209,123237,523
515,14611592920087284,20170210,180540,368
516,14623138661764926,20170129,144938,74
517,14600666728358236,20170118,141804,31
518,14616526496605336,20170208,101333,40
519,14617594736779666,20170118,145225,139
520,14612472643901496,20170131,185850,172
521,14605095485655130,20170201,142358,321
522,14614709106433466,20170201,205135,343
523,14620867659524508,20170119,121439,325
524,1525745197518829,20170112,093634,349
525,14605911772785318,20170111,234825,358
526,14620602820960334,20170115,221301,371
527,14601836091126862,20170130,142110,215
528,14600123433578966,20170124,163727,162
529,14609906174869310,20170117,181734,357
530,14618689495386222,20170125,173942,27
531,14602698685884408,20170120,225313,23
532,14610988671124510,20170121,162351,255
533,14614089292284328,20170119,103531,695
534,14607245182102700,20170129,172804,217
535,14606458763090216,20170109,181039,335
536,14629579957683872,20170210,182254,215
537,14599393448459180,20170113,113214,347
538,14611666496821026,20170119,113118,194
539,14619369925673448,20170126,165405,213
540,14620416817213034,20170102,113707,733
541,1499357958822290,20170127,170222,117
542,14609288936429332,20170123,150404,344
543,14608542606321328,20170119,085620,236
544,14612985116979608,20170105,095728,139
545,14599498165083432,20170130,172034,372
546,14618889743645360,20170125,192939,270
547,1519517778653637,20170105,143001,174
548,14614002715406900,20170209,180833,206
549,14617099175654294,20170125,154016,93
550,14618712182172106,20170130,150258,185
551,14615437545713404,20170209,122805,37
552,14605020328641114,20170115,103009,35
553,14619884844001444,20170122,202110,278
554,14618118750662678,20170131,140618,38
555,1449828079655058,20170111,171500,341
556,14602691503567992,20170105,115116,507
557,14605620432116836,20170120,223237,375
558,14614314750854800,20170201,115728,73
559,14611992047685722,20170129,073506,64
560,14618329569240994,20170102,143436,820
561,1482028526695938,20170116,100238,15
562,14615294790467050,20170209,222535,454
563,14621913145385918,20170110,194011,560
564,14617809725295890,20170210,125139,257
565,14606073283665246,20170208,121016,641
566,14611680269382080,20170115,154541,34
567,14612731406837746,20170110,171503,313
568,14618529899221792,20170126,135257,395
569,14606479763915608,20170119,102850,189
570,14620706239227622,20170211,161829,223
571,1405636634099295,20170101,211512,236
572,14617582467043820,20170124,132533,16
573,14590477104773224,20170114,172957,37
574,14600532477723306,20170205,170622,362
575,14605593795450762,20170204,164551,22
576,14598082416435616,20170113,170726,38
577,14602601063619124,20170112,130518,212
578,14620979070104418,20170105,194843,24
579,14613559654704010,20170210,115447,536
580,14628596741757498,20170120,142741,738
581,14616544025162764,20170110,151508,59
582,14614725323916204,20170112,180119,159
583,14613951028919016,20170119,140811,31
584,14612725872574788,20170209,111541,150
585,14615658855740468,20170201,135448,715
586,14622533958245934,20170118,193427,351
587,14603839918023136,20170118,125540,336
588,14612959779819194,20170103,180746,344
589,14600854986179250,20170207,160022,36
590,14615221823861186,20170124,220911,614
591,14605062324384306,20170119,162958,321
592,14603476294054884,20170110,101802,344
593,14607279383109332,20170201,195145,392
594,14604923673907762,20170122,134847,388
595,14599617519402446,20170102,234203,636
596,14615022183668420,20170128,140944,19
597,14618068323476024,20170211,142302,101
598,14606906999498182,20170121,192222,2
599,14616714805215212,20170126,164441,174
600,14615808501308304,20170120,135404,36
601,14617970254859510,20170125,175413,155
602,14620146528240856,20170203,180446,45
603,14613024221778084,20170125,190700,356
604,14611766907796902,20170109,101842,353
605,14615842220230992,20170117,153648,23
606,14616167517479576,20170122,163229,95
607,14618264674038684,20170208,140835,590
608,14618347729828482,20170108,122326,27
609,14605524645142788,20170129,180000,321
610,14614179588810042,20170204,072948,130
611,1426565466316635,20170102,172815,-17
612,14611699705680768,20170123,113306,113
613,14607851783270820,20170116,082248,41
614,14616173482996590,20170121,173914,361
615,14618778357352208,20170117,132717,13
616,1533507640337715,20170113,170618,43
617,1535214577329228,20170113,120845,221
618,14611173593782872,20170206,093547,50
619,14601540061801266,20170130,174754,44
620,14617787673411810,20170119,161233,209
621,14617955221520330,20170121,144739,180
622,14609660948518722,20170212,154311,14
623,14630621763773228,20170118,194128,340
624,14618914530251224,20170211,111418,48
625,14622539542887506,20170118,210545,19
626,14606320323317708,20170115,143215,223
627,14606307888497548,20170125,181943,656
628,14614187446232694,20170121,231730,24
629,14619704882077528,20170111,114100,687
630,1482375299530876,20170105,142251,191
631,14610246908239830,20170129,160441,354
632,14604717387435434,20170107,080943,755
633,14611995999535110,20170130,155813,555
634,1515739441483946,20170101,220130,360
635,14614522031032966,20170206,113704,93
636,14611515738410958,20170110,152820,681
637,1460452260766376,20170108,114155,310
638,14606410743574610,20170127,151819,768
639,1421181219704625,20170117,093145,376
640,14616385186154430,20170130,112854,371
641,14607582189096844,20170120,155428,687
642,14614158120792756,20170210,201021,97
643,1420706533860700,20170128,175554,322
644,14618504672828686,20170104,233246,28
645,14609675670888938,20170210,132937,223
646,14602803259413706,20170104,152108,38
647,14616432823727944,20170119,112929,5
648,14604625456804738,20170115,123533,0
649,14614939236471610,20170131,201005,472
650,1422581801846868,20170123,181143,95
651,14615120559951390,20170111,183656,16
652,14614379850525358,20170130,114736,18
653,14600161822410378,20170129,183013,364
654,14616574447773412,20170126,233639,358
655,14617925867691140,20170102,113636,10
656,14609951897645278,20170104,145103,550
657,14625168839793766,20170207,161527,150
658,14608323021207928,20170211,125217,193
659,14608796937908818,20170126,150614,31
660,14600753671013934,20170203,165620,27
661,14605474526463602,20170122,141832,38
662,14605391389608544,20170201,123052,791
663,14609974035025308,20170109,153138,25
664,1440722316228049,20170120,210502,342
665,14612348733517938,20170119,151518,109
666,14596696452542846,20170120,224828,327
667,14594296600517386,20170128,151337,32
668,14615214108554016,20170124,131601,354
669,1411210436935289,20170109,083938,26
670,14606014927836660,20170122,201513,374
671,14611183114192058,20170114,160301,589
672,14601918387791370,20170118,191521,15
673,14599657326055412,20170125,131247,35
674,1607687361326069,20170209,131811,235
675,14616829947094488,20170210,103715,240
676,14618915727522760,20170211,095321,335
677,1563405517525130,20170112,152041,24
678,14608479377387544,20170121,175756,140
679,14611556575938348,20170128,135103,39
680,14616285707018798,20170205,163710,234
681,14605672530495010,20170128,121058,74
682,14609603497864176,20170202,104707,717
683,14613190739340382,20170131,150108,207
684,14617671140131034,20170121,152329,717
685,14615577892468212,20170208,105742,653
686,14613618159206940,20170123,132639,44
687,14611703703478076,20170120,164145,228
688,14615773147952434,20170204,225309,273
689,14623879555577504,20170210,215319,511
690,14615495101022546,20170210,140746,355
691,1582679465392776,20170120,154746,69
692,14602563789352992,20170126,132040,101
693,14611794255342950,20170127,122855,722
694,14619226085051052,20170209,153340,397
695,14612499828332426,20170124,113511,385
696,14628913636690320,20170211,155822,434
697,14608874344401756,20170110,180149,361
698,14617748854967340,20170102,215026,623
699,14622973706760136,20170209,184233,338
700,14592639054218468,20170206,144055,672
701,14605747228029820,20170130,221359,343
702,14616562111331032,20170130,163926,348
703,14610895179905504,20170210,163915,154
704,14608387767735894,20170130,164813,93
705,14598173951257794,20170131,152820,374
706,14617505964576222,20170119,192426,608
707,14625583833537448,20170131,150838,120
708,14611196069208320,20170121,153505,20
709,14612429352098738,20170104,094607,40
710,1496205879840742,20170116,170232,331
711,14620660486913708,20170117,135742,142
712,14599678038065302,20170125,162151,107
713,14600930093963352,20170127,172341,350
714,14612086543523196,20170116,184657,121
715,14620742979513276,20170118,161823,30
716,14612284199335006,20170123,231519,334
717,14612455151199856,20170126,173602,506
718,14613416847417534,20170122,112914,237
719,14621873945245506,20170202,142347,98
720,14610274004056912,20170116,151350,342
721,1455514029140501,20170110,152813,53
722,14620873088599548,20170107,090054,373
723,1461635492380709,20170113,131013,50
724,14618705034316630,20170122,114939,739
725,14606281031937854,20170131,152843,112
726,14619106405158200,20170113,184801,130
727,14617526261906128,20170127,223746,169
728,14602304599757476,20170131,162822,339
729,14627308898993152,20170203,180452,41
730,1556517580494697,20170130,111350,302
731,14612761316636776,20170119,113731,353
732,14614708550463626,20170120,144310,361
733,14607986809769212,20170126,113122,156
734,14607587398278264,20170208,162637,111
735,14616706233630590,20170211,120704,189
736,14628182195677844,20170127,144950,209
737,14612815802337634,20170209,192547,354
738,14609363039923164,20170205,182015,668
739,14609783580893682,20170108,164405,34
740,14605650504374586,20170116,142340,52
741,14609154050400298,20170121,183516,329
742,1468038393265650,20170110,173344,39
743,14609044343831850,20170118,121124,73
744,14611016886101662,20170104,115613,70
745,14616640117854586,20170105,161928,189
746,14602499480643070,20170119,132420,41
747,14627082266781502,20170128,172124,533
748,14617328186163142,20170115,172747,377
749,14611914088833136,20170108,162110,28
750,14603271061759138,20170119,142526,43
751,14610142097422342,20170125,151345,120
752,14609830417578528,20170205,150319,776
753,14620470666535190,20170129,200029,835
754,1390222800144269,20170114,181612,302
755,14602137971591972,20170131,112405,137
756,14610208394364434,20170101,100112,342
757,14621237547507160,20170127,112304,273
758,1508351961631848,20170116,141635,34
759,14609835439686270,20170127,184004,350
760,14606129231166384,20170102,220727,194
761,14617666971341820,20170122,172902,241
762,14604921702741960,20170129,180539,590
763,14608277492069628,20170115,172259,16
764,14621856492255998,20170106,121746,224
765,14619372604109030,20170118,140321,484
766,14610485529248608,20170128,073942,223
767,14624719087104412,20170206,164827,156
768,14600070548834948,20170118,221931,320
769,14622759592074904,20170208,235714,378
